순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
26,INCY,Incyte,$124.65,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.55,1.31,0.34,116.4%,85.2,81,26,30,10,15,2
27,BBY,Best Buy,$93.22,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.42,1.0,0.51,129.7%,84.8,80,25,30,10,15,2
28,VTRS,Viatris,$17.10,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.31,1.06,0.44,109.6%,84.6,80,25,30,10,15,2
29,VRSN,Verisign,$308.18,강력매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),1,0.59,1.52,0.93,114.1%,84.4,80,25,30,10,15,1
30,MRK,Merck & Co.,$149.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.21,1.61,0.26,120.9%,84.3,80,25,30,10,15,1
31,JNJ,Johnson & Johnson,$269.47,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.21,1.36,0.27,110.1%,83.9,80,25,30,10,15,1
32,PFG,Principal Financial Group,$116.47,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.46,1.44,0.38,113.6%,83.7,80,25,30,10,15,1
33,TRV,Travelers Companies (The),$371.13,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.4,1.15,0.34,114.2%,83.5,80,25,30,10,15,1
34,DGX,Quest Diagnostics,$244.88,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.26,1.38,0.47,116.7%,83.1,80,25,30,10,15,1
35,GILD,Gilead Sciences,$150.56,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.27,1.58,0.34,110.8%,82.7,80,25,30,10,15,1
36,C,Citigroup,$135.05,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.59,1.5,0.52,106.1%,82.2,80,25,30,10,15,2
37,DE,Deere & Company,$684.73,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,1.18,0.42,114.0%,81.6,79,24,30,10,15,2
38,ZBRA,Zebra Technologies,$350.84,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.11,1.09,0.35,132.0%,81.2,79,24,30,10,15,1
39,EBAY,eBay Inc.,$108.30,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.5,2.17,0.25,104.6%,80.6,79,24,30,10,15,2
40,ETN,Eaton Corporation,$435.43,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),4,0.69,1.41,0.48,109.3%,79.1,79,24,30,10,15,4
41,ABBV,AbbVie,$264.48,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.11,1.04,0.42,114.9%,78.9,79,24,30,10,15,2
42,BIIB,Biogen,$219.07,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.25,1.64,0.35,110.8%,78.6,79,24,30,10,15,3
43,TRGP,Targa Resources,$289.36,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.22,1.6,0.33,111.1%,77.6,78,23,30,10,15,1
44,MET,MetLife,$96.64,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.43,1.17,0.26,115.3%,77.2,78,23,30,10,15,1
45,CVX,Chevron Corporation,$203.67,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.61,2.34,0.18,107.6%,76.7,78,23,30,10,15,2
46,DXCM,DexCom,$89.17,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.22,1.42,0.24,121.8%,76.5,78,23,30,10,15,1
47,LH,Labcorp,$320.99,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.16,1.3,0.28,113.8%,74.0,77,22,30,10,15,2
48,WST,West Pharmaceutical Services,$361.78,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.35,1.39,0.35,116.8%,73.6,77,22,30,10,15,2
49,NDSN,Nordson Corporation,$314.35,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.18,1.22,0.37,108.5%,73.2,77,22,30,10,15,2
50,KO,Coca-Cola Company (The),$87.12,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.34,1.31,0.65,107.8%,72.5,77,22,30,10,15,1
51,ELV,Elevance Health,$409.31,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.32,1.32,0.45,112.0%,72.3,77,22,30,10,15,1
52,DVN,Devon Energy,$47.59,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.63,1.88,0.33,104.3%,71.7,77,22,30,10,15,1
53,TGT,Target Corporation,$157.71,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.27,1.05,0.33,119.2%,71.5,76,21,30,10,15,1
54,CPAY,Corpay,$397.22,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,0.99,0.59,113.1%,71.2,76,21,30,10,15,1
55,MO,Altria,$68.53,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.23,1.14,0.56,101.8%,71.0,76,21,30,10,15,1
56,BE,Bloom Energy,$276.53,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.27,1.98,0.73,122.2%,99.6,75,30,30,10,5,4
57,LITE,Lumentum,$945.67,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.27,1.25,0.92,114.2%,99.4,75,30,30,10,5,4
58,NBIS,Nebius Group,$236.12,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.38,0.83,0.88,127.5%,98.5,75,30,30,10,5,4
59,MRVL,Marvell Technology,$262.36,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.64,0.94,0.93,141.5%,96.4,74,29,30,10,5,2
60,DDOG,Datadog,$245.05,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.32,0.8,0.56,125.6%,92.6,73,28,30,10,5,3
61,FCX,Freeport-McMoRan,$72.16,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),4,0.24,0.9,0.65,111.6%,88.0,71,26,30,10,5,4
62,GOOGL,Alphabet Inc. (Class A),$351.16,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.42,1.37,0.98,102.3%,82.0,70,25,30,10,5,2
63,GOOG,Alphabet Inc. (Class C),$347.41,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.39,1.38,1.1,101.8%,81.0,69,24,30,10,5,2
64,GRMN,Garmin,$280.31,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.15,1.41,0.23,110.7%,77.0,68,23,30,10,5,2
65,AMD,Advanced Micro Devices,$623.77,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,2.55,1.49,0.64,154.2%,98.1,64,29,10,10,15,4
66,ILMN,"Illumina, Inc.",$238.82,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.71,4.56,0.1,146.3%,93.4,63,28,10,10,15,2
67,FFIV,"F5, Inc.",$450.10,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.81,1.28,0.56,125.0%,91.3,62,27,10,10,15,2
68,IBKR,Interactive Brokers,$93.21,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.77,1.1,0.56,111.6%,86.7,61,26,10,10,15,2
69,ADM,Archer Daniels Midland,$83.38,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.77,1.39,0.24,109.1%,85.8,61,26,10,10,15,2
70,XOM,ExxonMobil,$158.30,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.86,1.47,0.42,104.2%,74.4,57,22,10,10,15,2
71,SNDK,Sandisk,"$1,887.04",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.76,0.99,1.24,143.4%,100.0,55,30,10,10,5,4
72,MU,Micron Technology,"$1,096.16",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.04,0.98,1.04,145.5%,99.8,55,30,10,10,5,4
73,STX,Seagate Technology,$877.33,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.9,1.23,0.6,122.2%,99.2,55,30,10,10,5,4
74,INTC,Intel,$123.86,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.55,1.47,0.57,138.4%,98.7,55,30,10,10,5,4
75,TER,Teradyne,$381.54,관망/유지,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.71,1.11,0.79,106.6%,95.3,54,29,10,10,5,3
76,ADI,Analog Devices,$383.00,관망/유지,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.94,1.28,0.53,102.9%,86.1,51,26,10,10,5,2
