순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
44,BIIB,Biogen,$221.56,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.82,0.59,1.28,115.3%,79.2,74,24,10,25,15,3
45,NUE,Nucor,$248.74,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.63,1.5,2.84,116.8%,91.8,73,28,30,10,5,3
46,PWR,Quanta Services,$677.41,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.55,1.09,0.74,108.8%,85.9,71,26,30,10,5,1
47,BAX,Baxter International,$26.64,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.25,0.84,0.76,131.8%,81.5,69,24,30,10,5,1
48,EME,Emcor,$805.78,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.52,0.74,1.42,101.5%,76.7,68,23,30,10,5,3
49,MRNA,Moderna,$174.38,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),4,5.86,5.94,46.28,323.0%,99.8,65,30,10,10,15,4
50,IOVA,[Trending] IOVA,$7.99,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,1.33,0.94,2.31,202.4%,96.9,64,29,10,10,15,3
51,APA,APA Corporation,$43.45,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,0.89,1.17,1.48,125.3%,94.1,63,28,10,10,15,2
52,INCY,Incyte,$128.47,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.75,0.89,1.33,123.8%,90.6,62,27,10,10,15,3
53,AMGN,Amgen,$442.36,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.83,1.06,0.98,123.8%,89.9,62,27,10,10,15,2
54,MRK,Merck & Co.,$152.20,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),1,2.54,1.75,3.19,128.0%,88.7,62,27,10,10,15,1
55,JNJ,Johnson & Johnson,$273.41,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.92,0.89,0.99,114.2%,87.8,61,26,10,10,15,1
56,LLY,Lilly (Eli),"$1,280.34",매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,1.21,1.04,1.81,121.7%,84.9,60,25,10,10,15,2
57,TRGP,Targa Resources,$297.09,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.7,1.36,0.62,120.3%,84.3,60,25,10,10,15,1
58,VRTX,Vertex Pharmaceuticals,$552.06,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.15,0.82,0.96,119.0%,81.8,60,25,10,10,15,2
59,CFG,Citizens Financial Group,$70.76,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.16,0.71,1.13,109.7%,77.6,58,23,10,10,15,2
60,PH,Parker Hannifin,"$1,023.25",매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.91,1.04,1.72,108.3%,76.1,58,23,10,10,15,2
61,LITE,Lumentum,$827.60,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),4,0.81,1.07,0.73,109.3%,99.0,55,30,10,10,5,4
62,DELL,Dell Technologies,$437.55,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.95,0.89,1.28,163.4%,98.7,55,30,10,10,5,3
63,HPE,Hewlett Packard Enterprise,$53.13,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.98,0.87,0.92,155.5%,98.1,54,29,10,10,5,4
64,CRWD,CrowdStrike,$201.63,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.75,0.91,1.56,141.6%,96.2,54,29,10,10,5,4
65,ANET,Arista Networks,$186.45,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.72,0.83,0.65,120.5%,87.2,51,26,10,10,5,4
