순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
11,MPC,Marathon Petroleum,$299.25,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.32,1.06,0.71,126.9%,94.3,83,28,30,10,15,3
12,STLD,Steel Dynamics,$261.48,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.33,0.94,0.82,122.7%,93.9,83,28,30,10,15,2
13,FTNT,Fortinet,$160.11,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.42,0.89,1.09,147.3%,93.0,83,28,30,10,15,1
14,HWM,Howmet Aerospace,$289.72,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.51,0.95,1.52,115.6%,92.8,83,28,30,10,15,2
15,GE,GE Aerospace,$374.55,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.57,0.81,1.12,116.6%,92.0,83,28,30,10,15,2
16,BNY,BNY Mellon,$158.82,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.2,0.74,0.91,120.5%,91.6,82,27,30,10,15,1
17,STT,State Street Corporation,$184.92,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.17,0.71,1.47,125.7%,91.4,82,27,30,10,15,1
18,RTX,RTX Corporation,$223.25,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.52,1.06,1.4,115.9%,90.7,82,27,30,10,15,2
19,PSX,Phillips 66,$205.52,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,1.19,0.66,121.4%,90.1,82,27,30,10,15,2
20,TRV,Travelers Companies (The),$386.00,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.24,0.75,1.03,125.4%,89.9,82,27,30,10,15,1
21,CAH,Cardinal Health,$237.66,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.55,0.98,0.68,110.8%,89.7,82,27,30,10,15,2
22,GL,Globe Life,$186.02,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.22,0.84,0.87,120.8%,88.2,81,26,30,10,15,1
23,DGX,Quest Diagnostics,$238.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,0.72,0.95,120.3%,88.0,81,26,30,10,15,1
24,ALL,Allstate,$275.11,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.42,1.0,1.33,126.2%,87.2,81,26,30,10,15,1
25,NTRS,Northern Trust,$184.14,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.19,0.92,1.26,116.3%,86.7,81,26,30,10,15,2
26,FFIV,"F5, Inc.",$413.07,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.29,1.17,0.83,124.2%,85.1,81,26,30,10,15,2
27,GM,General Motors,$86.94,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.41,0.74,0.79,109.7%,84.8,80,25,30,10,15,2
28,WELL,Welltower,$236.00,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.18,1.11,0.99,112.5%,84.2,80,25,30,10,15,2
29,JNJ,Johnson & Johnson,$256.98,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.13,0.81,1.07,108.9%,82.5,80,25,30,10,15,1
30,PFG,Principal Financial Group,$115.41,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.31,0.81,1.09,117.3%,81.9,80,25,30,10,15,1
31,VRSN,Verisign,$292.53,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.38,0.96,0.59,112.3%,81.3,79,24,30,10,15,2
32,MET,MetLife,$99.95,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.58,1.17,0.9,125.5%,80.8,79,24,30,10,15,1
33,LH,Labcorp,$316.53,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.37,0.77,0.88,117.1%,80.4,79,24,30,10,15,2
34,CSX,CSX Corporation,$50.70,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.3,0.9,1.16,116.8%,79.6,79,24,30,10,15,1
35,RL,Ralph Lauren Corporation,$395.83,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.53,1.59,1.28,108.1%,79.2,79,24,30,10,15,3
36,BAC,Bank of America,$63.00,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.25,0.8,0.81,117.5%,79.0,79,24,30,10,15,2
37,MNST,Monster Beverage,$94.16,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.46,1.02,1.58,112.1%,78.5,79,24,30,10,15,2
38,WAB,Wabtec,$295.23,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.31,0.75,1.06,114.9%,78.1,78,23,30,10,15,1
39,TGT,Target Corporation,$147.08,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.42,0.78,0.59,120.4%,76.0,78,23,30,10,15,1
40,VTR,Ventas,$92.26,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.22,0.76,0.64,108.9%,74.3,77,22,30,10,15,2
41,TRGP,Targa Resources,$268.23,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.49,1.25,1.39,111.3%,72.8,77,22,30,10,15,1
42,KO,Coca-Cola Company (The),$86.85,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.26,0.81,0.86,111.4%,72.4,77,22,30,10,15,1
43,CPAY,Corpay,$398.28,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.62,1.28,0.65,119.4%,71.6,76,21,30,10,15,1
44,ABCL,[Trending] ABCL,$6.53,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.33,0.9,1.82,141.7%,96.6,74,29,30,10,5,3
45,TER,Teradyne,$384.89,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.34,0.71,0.83,115.7%,95.6,74,29,30,10,5,4
46,KEYS,Keysight Technologies,$336.96,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.56,0.79,0.98,112.4%,89.0,72,27,30,10,5,2
47,APA,APA Corporation,$36.53,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.69,1.14,1.5,108.4%,87.6,71,26,30,10,5,2
48,INCY,Incyte,$118.38,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.15,1.02,1.33,115.2%,82.7,70,25,30,10,5,3
49,DELL,Dell Technologies,$437.65,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,1.24,0.95,0.87,177.2%,99.0,65,30,10,10,15,3
50,NTAP,NetApp,$191.48,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.98,1.15,0.8,153.3%,95.2,64,29,10,10,15,3
51,TPR,"Tapestry, Inc.",$162.00,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.91,0.73,1.11,113.6%,94.7,63,28,10,10,15,3
52,CSCO,Cisco,$120.88,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.82,0.86,0.76,127.2%,93.5,63,28,10,10,15,2
53,APH,Amphenol,$170.61,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.85,0.81,0.87,117.6%,93.1,63,28,10,10,15,2
54,CRL,Charles River Laboratories,$265.51,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.87,1.57,0.73,139.4%,92.4,63,28,10,10,15,3
55,GRMN,Garmin,$301.87,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.98,1.02,0.72,127.5%,90.9,62,27,10,10,15,3
56,IVZ,Invesco,$31.69,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.73,1.13,0.76,118.7%,88.4,62,27,10,10,15,2
57,JCI,Johnson Controls,$154.55,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.7,1.0,0.79,113.5%,87.0,61,26,10,10,15,2
58,URI,United Rentals,"$1,162.66",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.09,0.94,1.26,125.4%,86.5,61,26,10,10,15,2
59,BAX,Baxter International,$27.01,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.84,1.23,0.75,136.4%,85.9,61,26,10,10,15,1
60,AMGN,Amgen,$404.85,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.26,1.39,0.45,115.2%,84.6,60,25,10,10,15,2
61,PH,Parker Hannifin,"$1,069.80",매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,1.48,1.86,1.24,114.3%,83.8,60,25,10,10,15,2
62,AIZ,Assurant,$296.40,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.27,1.4,0.68,122.1%,83.4,60,25,10,10,15,2
63,BEN,Franklin Resources,$34.00,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.97,1.01,0.99,119.6%,83.2,60,25,10,10,15,2
64,WSM,"Williams-Sonoma, Inc.",$246.89,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.19,1.07,0.88,121.7%,82.9,60,25,10,10,15,2
65,FCX,Freeport-McMoRan,$68.18,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.8,1.02,0.74,109.9%,81.5,59,24,10,10,15,3
66,SWK,Stanley Black & Decker,$101.04,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.95,1.38,0.96,125.4%,80.2,59,24,10,10,15,2
67,EXPD,Expeditors International,$178.56,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.88,1.36,0.62,114.3%,79.4,59,24,10,10,15,2
68,NVDA,Nvidia,$218.99,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.33,0.98,0.72,111.7%,77.5,58,23,10,10,15,2
69,LLY,Lilly (Eli),"$1,191.94",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.8,1.59,0.53,114.1%,76.8,58,23,10,10,15,2
70,DXCM,DexCom,$83.02,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.82,1.05,0.64,119.6%,75.8,58,23,10,10,15,1
71,FAST,Fastenal,$50.80,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.35,1.0,1.34,112.7%,75.2,58,23,10,10,15,2
72,AMZN,Amazon,$272.26,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.83,0.86,0.68,114.4%,73.7,57,22,10,10,15,3
73,ETN,Eaton Corporation,$448.19,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.21,0.92,0.81,116.9%,73.0,57,22,10,10,15,4
74,TDY,Teledyne Technologies,$687.52,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.86,1.0,0.58,109.1%,72.6,57,22,10,10,15,2
75,NDSN,Nordson Corporation,$308.98,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.91,0.83,0.98,110.0%,70.5,56,21,10,10,15,2
76,LITE,Lumentum,$838.06,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.84,0.98,1.21,115.4%,99.6,55,30,10,10,5,4
77,HPE,Hewlett Packard Enterprise,$52.43,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.01,0.95,1.01,163.1%,98.1,54,29,10,10,5,4
78,ANET,Arista Networks,$192.32,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.78,1.69,0.38,127.6%,88.8,52,27,10,10,5,4
79,AVGO,Broadcom,$420.57,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.32,0.81,0.82,114.2%,83.0,50,25,10,10,5,2
80,GOOGL,Alphabet Inc. (Class A),$357.75,관망/유지,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.83,1.05,0.54,105.4%,77.3,48,23,10,10,5,2
81,GOOG,Alphabet Inc. (Class C),$356.62,관망/유지,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.82,0.96,0.56,105.5%,77.0,48,23,10,10,5,2
