순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
1,BE,Bloom Energy,$275.19,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.26,0.69,0.77,121.2%,99.6,90,30,30,25,5,4
2,NBIS,Nebius Group,$226.61,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.26,0.68,0.72,121.8%,98.3,89,29,30,25,5,4
3,MRNA,[Trending] MRNA,$182.11,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.3,0.95,0.74,256.8%,98.9,85,30,30,10,15,4
4,DELL,Dell Technologies,$549.83,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.44,1.05,0.84,166.5%,98.7,85,30,30,10,15,4
5,TWST,[Trending] TWST,$158.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.5,1.39,0.95,194.0%,97.7,84,29,30,10,15,4
6,CRWD,CrowdStrike,$262.49,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.64,1.47,0.99,164.9%,97.5,84,29,30,10,15,4
7,HPE,Hewlett Packard Enterprise,$62.33,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.19,0.8,0.89,157.8%,97.3,84,29,30,10,15,4
8,PANW,Palo Alto Networks,$393.30,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.48,1.33,1.17,149.8%,97.1,84,29,30,10,15,4
9,MPC,Marathon Petroleum,$388.38,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.48,2.26,0.94,140.4%,96.9,84,29,30,10,15,3
10,FTNT,Fortinet,$178.74,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.58,1.28,1.07,141.7%,95.0,83,28,30,10,15,1
