순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
1,IVZ,Invesco,$31.93,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.35,0.67,1.13,117.0%,92.0,98,28,30,25,15,2
2,MRNA,[Trending] MRNA,$136.62,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.15,0.46,0.91,213.8%,98.9,90,30,30,25,5,4
3,ANET,[Trending] ANET,$188.99,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.18,0.57,0.77,117.9%,85.4,86,26,30,25,5,4
4,KEYS,Keysight Technologies,$325.65,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.26,0.65,0.93,102.3%,81.9,85,25,30,25,5,2
5,VLO,Valero Energy,$385.43,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.44,1.18,0.98,146.2%,97.7,84,29,30,10,15,3
6,MPC,Marathon Petroleum,$392.42,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.21,0.91,1.3,147.7%,97.5,84,29,30,10,15,3
7,PSX,Phillips 66,$258.51,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.17,0.95,1.35,139.8%,96.6,84,29,30,10,15,2
8,HUM,Humana,$400.73,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.71,0.95,137.3%,95.4,84,29,30,10,15,2
9,ZBRA,Zebra Technologies,$344.01,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.16,0.68,1.19,131.6%,79.3,84,24,30,25,5,1
10,CRL,Charles River Laboratories,$273.00,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.28,0.85,0.97,135.2%,94.5,83,28,30,10,15,2
11,STT,State Street Corporation,$191.30,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.34,0.82,0.84,121.9%,94.1,83,28,30,10,15,1
12,APA,APA Corporation,$44.53,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.26,0.99,1.33,122.1%,93.9,83,28,30,10,15,3
13,NUE,Nucor,$255.46,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.2,0.78,0.88,115.8%,93.3,83,28,30,10,15,3
14,BNY,BNY Mellon,$162.59,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,0.94,0.87,117.3%,93.0,83,28,30,10,15,1
15,ADM,Archer Daniels Midland,$86.91,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.43,1.22,0.72,115.1%,92.2,83,28,30,10,15,2
16,HPQ,[Trending] HPQ,$32.73,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.35,1.0,0.92,143.6%,91.8,83,28,30,10,15,2
17,INCY,Incyte,$123.28,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.42,0.85,1.12,116.2%,90.9,82,27,30,10,15,3
18,NTRS,Northern Trust,$187.19,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.29,0.96,1.14,113.9%,90.3,82,27,30,10,15,2
19,MRK,Merck & Co.,$144.71,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.3,0.92,0.88,117.6%,89.9,82,27,30,10,15,1
20,CF,CF Industries,$135.11,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.49,1.14,0.88,115.4%,89.4,82,27,30,10,15,2
21,EXPD,Expeditors International,$189.32,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.2,0.82,1.31,117.8%,89.2,82,27,30,10,15,2
22,DE,Deere & Company,$677.94,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.48,0.85,1.14,113.7%,87.6,81,26,30,10,15,2
23,VFLO,[Trending] VFLO,$53.56,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,1.25,0.68,119.1%,87.3,81,26,30,10,15,1
24,AAPL,Apple Inc.,$326.57,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.49,1.17,1.07,112.7%,87.1,81,26,30,10,15,3
25,TRV,Travelers Companies (The),$367.56,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.3,0.72,0.82,114.4%,86.7,81,26,30,10,15,1
26,C,Citigroup,$138.50,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.2,0.72,1.07,109.5%,86.5,81,26,30,10,15,2
27,ABBV,AbbVie,$255.00,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.64,0.93,1.14,111.7%,85.7,81,26,30,10,15,2
28,TRGP,Targa Resources,$291.91,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.13,0.74,0.98,113.5%,84.8,80,25,30,10,15,1
