순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
52,UNP,Union Pacific Corporation,$310.62,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.39,0.83,1.11,116.8%,77.4,78,23,30,10,15,2
53,AIZ,Assurant,$288.51,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.42,0.78,1.04,116.7%,76.4,78,23,30,10,15,2
54,KO,Coca-Cola Company (The),$90.08,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.33,0.91,1.43,112.9%,76.1,78,23,30,10,15,1
55,BAC,Bank of America,$62.23,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.19,0.8,0.93,114.2%,75.5,78,23,30,10,15,2
56,ALL,Allstate,$261.81,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,0.72,1.03,117.1%,75.1,78,23,30,10,15,1
57,ADM,Archer Daniels Midland,$80.09,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.41,0.94,0.6,107.8%,74.9,77,22,30,10,15,1
58,BDX,Becton Dickinson,$190.21,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.16,0.73,1.16,119.7%,74.3,77,22,30,10,15,2
59,COP,ConocoPhillips,$130.61,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.31,0.91,0.96,112.5%,73.9,77,22,30,10,15,2
60,NWS,News Corp (Class B),$35.24,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.54,0.85,0.72,118.7%,73.4,77,22,30,10,15,1
61,GM,General Motors,$86.33,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.15,0.8,1.11,108.2%,71.8,77,22,30,10,15,2
62,CAH,Cardinal Health,$238.40,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.89,0.67,1.1,109.8%,87.5,76,26,10,25,15,2
63,CNC,Centene Corporation,$65.47,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.28,0.85,0.83,125.2%,71.6,76,21,30,10,15,1
64,NWSA,News Corp (Class A),$30.96,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.6,0.72,1.23,118.9%,71.2,76,21,30,10,15,1
65,MET,MetLife,$96.52,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.43,0.71,1.11,118.5%,70.8,76,21,30,10,15,1
66,GRMN,Garmin,$289.02,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.09,1.09,0.95,117.7%,70.5,76,21,30,10,15,2
67,LITE,Lumentum,$939.03,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.55,0.82,1.36,121.2%,99.8,75,30,30,10,5,4
68,FCX,Freeport-McMoRan,$79.00,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.89,1.26,1.16,124.6%,93.8,63,28,10,10,15,4
69,IBKR,Interactive Brokers,$97.02,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,1.14,0.94,0.58,118.8%,91.7,63,28,10,10,15,3
70,MRK,Merck & Co.,$153.10,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.98,1.26,0.62,127.2%,90.7,62,27,10,10,15,1
71,LLY,Lilly (Eli),"$1,189.41",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.85,0.86,1.4,112.4%,77.6,58,23,10,10,15,2
72,FDX,FedEx,$335.99,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,1.02,0.81,1.07,109.8%,77.2,58,23,10,10,15,1
73,DE,Deere & Company,$634.54,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.74,0.95,0.69,108.1%,73.7,57,22,10,10,15,1
74,MRNA,Moderna,$149.66,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.16,1.95,0.44,260.7%,99.2,55,30,10,10,5,4
