순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
63,ANET,Arista Networks,$197.31,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),4,1.12,1.72,1.43,131.3%,90.9,62,27,10,10,15,4
64,GRMN,Garmin,$302.55,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,1.05,1.08,0.75,128.1%,90.7,62,27,10,10,15,3
65,IVZ,Invesco,$32.01,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.91,1.1,1.17,120.1%,89.4,62,27,10,10,15,2
66,BAX,Baxter International,$27.33,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.85,1.39,0.91,138.4%,88.0,61,26,10,10,15,1
67,BEN,Franklin Resources,$34.92,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.21,1.19,0.98,123.1%,86.1,61,26,10,10,15,2
68,URI,United Rentals,"$1,162.04",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.32,0.94,0.63,125.6%,85.7,61,26,10,10,15,2
69,JCI,Johnson Controls,$153.65,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.78,0.95,1.05,113.0%,85.6,61,26,10,10,15,2
70,FCX,Freeport-McMoRan,$69.39,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.79,0.93,1.05,112.1%,85.4,61,26,10,10,15,3
71,AIZ,Assurant,$301.57,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,1.06,1.36,1.67,124.4%,84.8,60,25,10,10,15,2
72,AMGN,Amgen,$407.83,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,1.09,1.48,1.59,116.2%,84.6,60,25,10,10,15,2
73,SWK,Stanley Black & Decker,$103.27,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.98,1.33,0.83,128.4%,84.0,60,25,10,10,15,2
74,MS,Morgan Stanley,$218.27,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.71,0.99,0.49,115.4%,83.8,60,25,10,10,15,2
75,WSM,"Williams-Sonoma, Inc.",$248.24,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.2,1.03,0.71,122.6%,83.7,60,25,10,10,15,2
76,EXPD,Expeditors International,$181.41,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.02,1.64,0.6,116.2%,82.7,60,25,10,10,15,2
77,EBAY,eBay Inc.,$111.15,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.9,1.67,1.58,110.7%,81.9,60,25,10,10,15,2
78,CNC,Centene Corporation,$66.99,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.05,1.22,1.17,133.3%,78.3,58,23,10,10,15,1
79,DXCM,DexCom,$82.66,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.77,1.39,0.98,119.2%,78.1,58,23,10,10,15,1
80,NVDA,Nvidia,$219.22,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.58,1.0,1.17,111.9%,77.6,58,23,10,10,15,2
81,EMR,Emerson Electric,$162.47,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,1.35,1.58,0.98,114.5%,75.7,58,23,10,10,15,2
82,FAST,Fastenal,$49.99,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.44,0.95,0.75,111.1%,71.3,56,21,10,10,15,2
83,AME,Ametek,$254.76,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.53,1.54,0.49,111.9%,71.1,56,21,10,10,15,2
84,AMZN,Amazon,$272.65,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,3.08,1.21,0.64,114.7%,70.5,56,21,10,10,15,3
85,NDSN,Nordson Corporation,$310.67,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.14,0.85,0.84,110.8%,70.3,56,21,10,10,15,2
86,LITE,Lumentum,$826.26,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.03,0.96,0.51,114.3%,99.2,55,30,10,10,5,4
87,HPE,Hewlett Packard Enterprise,$53.22,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.23,0.93,0.67,166.5%,98.3,54,29,10,10,5,4
88,AVGO,Broadcom,$418.28,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.34,0.84,0.57,113.7%,78.9,49,24,10,10,5,2
89,GOOGL,Alphabet Inc. (Class A),$362.43,관망/유지,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.89,1.17,1.31,106.9%,77.2,48,23,10,10,5,2
90,GOOG,Alphabet Inc. (Class C),$360.13,관망/유지,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.86,1.11,1.46,106.6%,76.2,48,23,10,10,5,2
