순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
34,CHRW,C.H. Robinson,$207.35,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.29,0.93,1.17,116.3%,91.0,82,27,30,10,15,2
35,IBKR,Interactive Brokers,$93.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.35,0.99,1.14,120.0%,90.8,82,27,30,10,15,3
36,IVZ,Invesco,$30.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.42,0.93,1.3,115.5%,90.2,82,27,30,10,15,2
37,FFIV,"F5, Inc.",$400.61,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.38,0.84,0.86,124.4%,90.0,82,27,30,10,15,2
38,JBHT,J.B. Hunt,$292.24,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.43,1.03,0.99,123.5%,89.6,82,27,30,10,15,2
39,GL,Globe Life,$184.00,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.03,0.96,2.17,121.8%,89.3,82,27,30,10,15,1
40,CF,CF Industries,$127.35,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.64,0.87,0.87,118.2%,88.7,82,27,30,10,15,2
41,DAL,Delta Air Lines,$83.52,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.22,0.67,1.28,115.0%,73.5,82,22,30,25,5,2
42,GS,Goldman Sachs,"$1,098.20",강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.56,0.74,0.9,116.9%,88.1,81,26,30,10,15,2
43,TRGP,Targa Resources,$284.45,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.32,0.84,0.66,120.7%,87.9,81,26,30,10,15,1
44,CNC,Centene Corporation,$65.89,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.47,0.73,1.35,135.4%,87.1,81,26,30,10,15,1
45,MNST,Monster Beverage,$95.67,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.63,0.78,1.14,115.8%,86.9,81,26,30,10,15,2
46,HST,Host Hotels & Resorts,$24.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.57,0.74,1.32,122.4%,86.6,81,26,30,10,15,1
47,JNJ,Johnson & Johnson,$255.63,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.21,0.97,1.17,110.2%,86.0,81,26,30,10,15,1
48,PM,Philip Morris International,$194.30,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.61,1.25,1.2,113.2%,85.4,81,26,30,10,15,2
49,MS,Morgan Stanley,$218.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.44,0.93,0.53,116.4%,85.2,81,26,30,10,15,2
50,AAPL,Apple Inc.,$325.89,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.35,0.75,0.94,117.4%,85.0,81,26,30,10,15,3
51,MGM,MGM Resorts,$45.49,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.23,0.41,0.83,115.8%,70.2,81,21,30,25,5,2
52,INCY,Incyte,$115.79,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.11,0.71,0.52,114.5%,84.8,80,25,30,10,15,3
53,BEN,Franklin Resources,$32.38,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.33,0.87,0.52,117.1%,84.6,80,25,30,10,15,2
54,CSX,CSX Corporation,$49.93,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.46,1.13,1.36,117.9%,82.7,80,25,30,10,15,1
55,VTRS,Viatris,$17.01,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.63,1.05,1.71,116.3%,82.5,80,25,30,10,15,2
56,CFG,Citizens Financial Group,$72.44,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,0.84,0.71,114.7%,82.3,80,25,30,10,15,2
57,WST,West Pharmaceutical Services,$358.41,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,1.01,1.14,125.7%,81.2,79,24,30,10,15,2
58,CAH,Cardinal Health,$220.54,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.21,0.81,1.58,103.9%,79.7,79,24,30,10,15,2
59,UNP,Union Pacific Corporation,$292.56,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.53,1.09,1.18,115.0%,79.5,79,24,30,10,15,2
60,BAC,Bank of America,$61.62,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.17,1.0,1.63,116.1%,78.7,79,24,30,10,15,2
61,USB,U.S. Bancorp,$64.47,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.19,1.09,1.02,116.4%,77.5,78,23,30,10,15,2
62,ETR,Entergy,$114.88,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.51,0.9,0.65,108.6%,77.2,78,23,30,10,15,1
63,MO,Altria,$72.17,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.6,0.82,1.09,110.0%,77.0,78,23,30,10,15,2
64,MET,MetLife,$93.27,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.14,1.0,0.76,118.2%,75.8,78,23,30,10,15,1
65,EIX,Edison International,$80.38,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.62,0.98,1.06,118.0%,75.6,78,23,30,10,15,1
66,CVX,Chevron Corporation,$192.98,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.45,0.77,0.89,107.6%,75.2,78,23,30,10,15,1
67,FDX,FedEx,$321.02,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.66,0.79,0.99,109.8%,73.7,77,22,30,10,15,1
68,PNC,PNC Financial Services,$252.51,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.12,0.89,0.97,114.6%,73.3,77,22,30,10,15,2
69,EVRG,Evergy,$86.56,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.36,0.95,0.57,108.1%,73.1,77,22,30,10,15,1
70,MTB,M&T Bank,$250.73,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.23,1.04,1.08,115.5%,72.9,77,22,30,10,15,2
71,AIZ,Assurant,$273.15,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.13,0.72,1.55,114.1%,72.2,77,22,30,10,15,2
72,AMGN,Amgen,$366.05,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.23,0.79,0.54,105.5%,72.0,77,22,30,10,15,1
73,PFG,Principal Financial Group,$108.25,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.69,1.26,0.65,112.1%,71.8,77,22,30,10,15,1
74,PRU,Prudential Financial,$118.85,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.11,0.89,1.16,114.9%,70.6,76,21,30,10,15,2
75,FRT,Federal Realty Investment Trust,$125.05,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.18,0.91,0.93,114.2%,70.4,76,21,30,10,15,1
76,DE,Deere & Company,$607.33,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.29,0.76,1.04,107.6%,70.1,76,21,30,10,15,1
77,MU,Micron Technology,$959.48,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.65,0.74,0.64,164.0%,99.8,75,30,30,10,5,4
78,CRWD,CrowdStrike,$188.42,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.58,0.71,0.92,143.8%,96.2,74,29,30,10,5,3
79,DDOG,Datadog,$245.77,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.42,0.75,0.86,149.7%,95.8,74,29,30,10,5,2
80,TPR,"Tapestry, Inc.",$143.73,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.36,0.74,1.23,102.1%,89.1,72,27,30,10,5,2
81,APA,APA Corporation,$36.18,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.4,0.76,0.94,110.3%,88.3,71,26,30,10,5,3
82,GE,GE Aerospace,$341.19,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.16,0.82,1.07,107.6%,86.2,71,26,30,10,5,2
83,XOM,ExxonMobil,$154.45,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.59,0.78,1.05,107.2%,77.4,68,23,30,10,5,1
84,F,Ford Motor Company,$14.42,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.15,0.86,1.27,108.9%,76.4,68,23,30,10,5,2
85,OXY,Occidental Petroleum,$57.50,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.42,0.77,1.0,110.2%,74.9,67,22,30,10,5,1
86,LUV,Southwest Airlines,$47.66,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.17,0.85,1.22,109.1%,71.0,66,21,30,10,5,1
87,AMD,Advanced Micro Devices,$552.33,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,1.0,0.86,0.85,169.3%,98.5,65,30,10,10,15,3
88,PSX,Phillips 66,$211.41,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.76,0.89,1.15,129.3%,93.1,63,28,10,10,15,2
89,TRV,Travelers Companies (The),$372.08,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.82,1.21,1.05,123.6%,88.9,62,27,10,10,15,1
90,NTRS,Northern Trust,$178.66,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.83,1.53,2.62,115.1%,83.7,60,25,10,10,15,2
91,EXPD,Expeditors International,$177.45,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.88,1.04,0.67,114.8%,83.1,60,25,10,10,15,2
92,WAB,Wabtec,$290.00,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),1,2.05,1.88,3.18,115.6%,80.8,59,24,10,10,15,1
93,EOG,EOG Resources,$144.00,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.76,0.79,1.06,114.2%,74.7,57,22,10,10,15,1
94,FCX,Freeport-McMoRan,$65.00,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.79,0.98,1.1,106.6%,74.1,57,22,10,10,15,3
95,STX,Seagate Technology,$908.10,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.86,1.18,0.87,157.1%,99.2,55,30,10,10,5,4
