순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
1,HWM,Howmet Aerospace,$289.26,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.64,0.65,0.68,117.7%,94.2,98,28,30,25,15,2
2,HUM,Humana,$389.32,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.2,0.62,0.63,148.4%,93.7,98,28,30,25,15,2
3,CASY,Casey's,$861.63,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.16,0.45,0.66,118.1%,92.3,98,28,30,25,15,2
4,VTR,Ventas,$100.53,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.35,0.67,0.81,120.0%,90.4,97,27,30,25,15,2
5,ANET,Arista Networks,$173.99,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.3,0.47,0.84,117.8%,87.1,96,26,30,25,15,4
6,ROST,Ross Stores,$238.89,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.27,0.55,0.74,113.1%,85.6,96,26,30,25,15,1
7,LLY,Lilly (Eli),"$1,196.03",강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.39,0.56,0.83,115.1%,84.2,95,25,30,25,15,2
8,MS,Morgan Stanley,$214.48,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.45,0.64,0.67,114.0%,84.0,95,25,30,25,15,2
9,ALL,Allstate,$259.97,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.22,0.69,0.79,121.3%,83.3,95,25,30,25,15,1
10,INCY,Incyte,$117.67,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.12,0.54,1.24,116.0%,82.9,95,25,30,25,15,3
11,JCI,Johnson Controls,$143.37,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.44,0.53,0.76,106.5%,82.7,95,25,30,25,15,2
12,DOC,Healthpeak Properties,$22.27,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.19,0.61,0.82,124.4%,82.3,95,25,30,25,15,1
13,CTVA,Corteva,$89.25,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.29,0.61,0.59,114.6%,81.7,95,25,30,25,15,2
14,EXPD,Expeditors International,$175.30,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.35,0.61,0.75,113.2%,80.4,94,24,30,25,15,2
15,BEN,Franklin Resources,$32.49,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.13,0.62,0.41,116.9%,80.0,94,24,30,25,15,2
16,EOG,EOG Resources,$146.39,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.58,0.7,0.63,115.6%,78.5,94,24,30,25,15,1
17,ETR,Entergy,$115.95,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.68,0.62,0.54,109.2%,78.3,93,23,30,25,15,1
18,SPG,Simon Property Group,$229.78,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.2,0.51,0.78,116.0%,77.7,93,23,30,25,15,1
19,MRK,Merck & Co.,$131.07,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.54,0.63,0.53,113.4%,77.3,93,23,30,25,15,1
20,AIZ,Assurant,$276.94,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.14,0.68,0.61,115.4%,74.0,92,22,30,25,15,2
21,BG,Bunge Global,$121.53,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.15,0.46,0.52,104.3%,72.5,92,22,30,25,15,1
22,LYV,Live Nation Entertainment,$177.24,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.22,0.57,0.7,111.1%,71.9,92,22,30,25,15,3
23,L,Loews Corporation,$117.90,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.34,0.61,1.0,108.7%,70.8,91,21,30,25,15,1
24,FITB,Fifth Third Bancorp,$57.41,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.08,0.61,0.81,114.5%,70.2,91,21,30,25,15,2
25,CPAY,Corpay,$370.58,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.49,0.57,0.53,112.7%,70.0,91,21,30,25,15,1
26,CRWD,CrowdStrike,$183.28,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.52,0.57,0.76,139.0%,95.8,89,29,30,25,5,3
