순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
1,STT,State Street Corporation,$193.33,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.28,0.45,0.65,125.9%,94.0,98,28,30,25,15,1
2,IVZ,Invesco,$32.86,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.21,0.65,1.06,121.7%,92.7,98,28,30,25,15,2
3,EXPD,Expeditors International,$190.97,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.21,0.6,0.71,119.9%,91.3,97,27,30,25,15,2
4,INCY,Incyte,$124.37,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.57,0.56,1.73,118.6%,88.4,97,27,30,25,15,3
5,BEN,Franklin Resources,$34.65,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.22,0.51,0.84,117.6%,88.2,96,26,30,25,15,2
6,ANET,Arista Networks,$195.38,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.49,0.69,0.65,123.9%,88.1,96,26,30,25,15,4
7,CAH,Cardinal Health,$234.55,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.5,0.69,1.72,107.9%,87.3,96,26,30,25,15,2
8,RTX,RTX Corporation,$211.71,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.1,0.7,0.6,108.6%,84.4,95,25,30,25,15,2
9,CSX,CSX Corporation,$51.28,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.17,0.61,0.92,113.9%,83.8,95,25,30,25,15,1
10,TRV,Travelers Companies (The),$369.90,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.04,0.68,0.8,116.4%,82.9,95,25,30,25,15,1
11,VRTX,Vertex Pharmaceuticals,$541.69,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.21,0.64,1.05,115.7%,80.9,94,24,30,25,15,2
12,AIZ,Assurant,$285.65,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.25,0.68,1.0,115.2%,77.8,93,23,30,25,15,2
13,BIIB,Biogen,$218.50,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.34,0.5,1.04,112.3%,77.3,93,23,30,25,15,3
14,FDX,FedEx,$330.88,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.27,0.65,1.17,107.7%,76.3,93,23,30,25,15,1
15,DXCM,DexCom,$90.82,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.15,0.63,0.84,126.9%,75.0,92,22,30,25,15,1
16,WAB,Wabtec,$292.23,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.17,0.62,0.76,110.6%,74.8,92,22,30,25,15,1
17,CCEP,Coca-Cola Europacific Partners,$109.10,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.54,0.63,1.04,110.1%,72.8,92,22,30,25,15,2
18,DE,Deere & Company,$630.33,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.63,0.68,0.78,107.1%,71.5,91,21,30,25,15,1
19,HUM,Humana,$385.54,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.21,0.65,0.83,137.0%,93.6,88,28,30,25,5,2
20,NUE,Nucor,$250.50,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.18,0.7,1.0,115.8%,90.2,87,27,30,25,5,3
21,VLO,Valero Energy,$352.36,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.24,0.77,0.94,139.0%,97.9,84,29,30,10,15,3
22,MPC,Marathon Petroleum,$368.83,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.23,1.03,0.64,145.0%,97.3,84,29,30,10,15,3
23,PSX,Phillips 66,$244.01,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.21,0.81,0.71,136.4%,96.1,84,29,30,10,15,2
24,CRL,Charles River Laboratories,$291.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.13,1.03,0.73,147.2%,96.0,84,29,30,10,15,2
25,BNY,BNY Mellon,$162.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.16,0.72,1.01,119.2%,93.3,83,28,30,10,15,1
26,ABNB,Airbnb,$189.43,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.17,0.97,1.01,134.3%,93.1,83,28,30,10,15,2
27,FCX,Freeport-McMoRan,$76.45,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.34,1.16,1.2,120.1%,92.9,83,28,30,10,15,4
28,APA,APA Corporation,$42.54,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.33,0.72,0.77,119.9%,92.5,83,28,30,10,15,3
29,IBKR,Interactive Brokers,$95.84,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.66,0.81,0.43,116.9%,92.3,83,28,30,10,15,3
30,AMGN,Amgen,$432.42,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.78,0.98,120.1%,90.6,82,27,30,10,15,2
