순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
18,HUM,Humana,$386.61,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.23,0.96,1.27,139.0%,93.0,83,28,30,10,15,2
19,STT,State Street Corporation,$190.92,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.67,0.77,1.05,125.8%,92.8,83,28,30,10,15,1
20,ABNB,Airbnb,$190.21,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.28,1.17,1.32,136.3%,91.9,83,28,30,10,15,2
21,BAX,Baxter International,$26.49,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.11,0.61,1.02,130.3%,75.8,83,23,30,25,5,1
22,IVZ,Invesco,$32.45,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.26,0.73,0.91,120.8%,91.5,82,27,30,10,15,2
23,AMGN,Amgen,$443.84,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.5,1.0,1.17,124.2%,91.1,82,27,30,10,15,2
24,CASY,Casey's,$854.21,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.43,0.81,0.58,111.3%,90.5,82,27,30,10,15,2
25,IBKR,Interactive Brokers,$93.05,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.58,1.0,0.75,114.3%,90.4,82,27,30,10,15,3
26,BEN,Franklin Resources,$34.62,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.33,0.92,0.38,118.6%,88.8,82,27,30,10,15,2
27,JNJ,Johnson & Johnson,$273.04,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.46,0.81,0.88,113.5%,87.9,81,26,30,10,15,1
28,TRGP,Targa Resources,$294.26,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.34,1.43,0.58,118.1%,87.7,81,26,30,10,15,1
29,WELL,Welltower,$240.01,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,0.84,0.54,112.7%,87.5,81,26,30,10,15,2
30,SCHW,Charles Schwab Corporation,$113.65,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.35,0.92,1.19,118.1%,86.2,81,26,30,10,15,2
31,LH,Labcorp,$339.34,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.41,0.95,0.59,122.9%,85.1,81,26,30,10,15,2
32,GRMN,Garmin,$291.25,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.08,1.23,2.66,119.2%,84.7,80,25,30,10,15,3
33,DGX,Quest Diagnostics,$243.87,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.25,1.12,0.66,120.0%,84.5,80,25,30,10,15,1
34,DXCM,DexCom,$91.06,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.2,0.87,1.28,128.1%,82.6,80,25,30,10,15,1
35,LLY,Lilly (Eli),"$1,246.93",강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.64,0.84,0.67,118.1%,82.4,80,25,30,10,15,2
36,CSX,CSX Corporation,$51.44,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.43,0.86,0.8,115.3%,81.5,79,24,30,10,15,1
37,KO,Coca-Cola Company (The),$91.99,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.47,0.93,0.95,115.7%,81.3,79,24,30,10,15,1
38,RTX,RTX Corporation,$209.22,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.59,0.94,0.8,107.6%,79.8,79,24,30,10,15,2
39,ZM,[Trending] ZM,$104.83,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.99,1.63,114.8%,79.4,79,24,30,10,15,2
40,ABBV,AbbVie,$264.52,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.49,0.82,0.75,117.5%,78.3,78,23,30,10,15,2
41,NSC,Norfolk Southern,$352.98,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.58,1.07,1.57,113.8%,77.9,78,23,30,10,15,2
42,SWK,Stanley Black & Decker,$98.51,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.14,0.79,0.87,119.6%,77.5,78,23,30,10,15,2
43,BAC,Bank of America,$62.33,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.59,1.03,0.82,114.7%,76.9,78,23,30,10,15,2
44,TRV,Travelers Companies (The),$370.55,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.15,0.81,0.96,117.6%,76.7,78,23,30,10,15,1
45,PH,Parker Hannifin,"$1,014.24",매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.5,1.04,1.45,107.2%,76.4,78,23,30,10,15,2
46,CVX,Chevron Corporation,$203.09,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.12,0.87,0.8,110.1%,76.0,78,23,30,10,15,1
47,NWS,News Corp (Class B),$35.05,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.51,0.78,1.58,118.4%,75.0,77,22,30,10,15,1
48,UNP,Union Pacific Corporation,$309.86,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.54,1.07,0.85,117.1%,74.7,77,22,30,10,15,2
49,BDX,Becton Dickinson,$190.74,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.5,1.05,0.52,120.3%,74.3,77,22,30,10,15,2
50,AIZ,Assurant,$287.81,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.52,1.2,0.53,116.8%,74.1,77,22,30,10,15,2
51,WAB,Wabtec,$297.62,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.15,0.83,0.61,113.4%,73.7,77,22,30,10,15,1
52,GM,General Motors,$86.98,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.3,0.79,0.9,109.2%,73.2,77,22,30,10,15,2
53,ALL,Allstate,$260.19,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.33,1.16,0.68,116.9%,73.0,77,22,30,10,15,1
54,NWSA,News Corp (Class A),$30.76,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.55,0.74,0.93,118.5%,72.2,77,22,30,10,15,1
55,CPAY,Corpay,$413.92,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.23,0.78,1.47,121.5%,72.0,77,22,30,10,15,1
56,VRSN,Verisign,$290.79,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.49,0.76,1.06,110.7%,71.5,76,21,30,10,15,1
57,EOG,EOG Resources,$150.21,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.3,0.87,0.69,113.4%,70.9,76,21,30,10,15,2
58,PM,Philip Morris International,$191.46,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.3,0.93,1.14,108.4%,70.5,76,21,30,10,15,2
59,CCEP,Coca-Cola Europacific Partners,$110.12,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.54,0.72,1.88,111.7%,70.1,76,21,30,10,15,2
60,LITE,Lumentum,$830.17,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),4,0.36,0.83,1.07,108.2%,99.4,75,30,30,10,5,4
61,PANW,Palo Alto Networks,$350.90,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.57,0.8,1.06,147.5%,96.4,74,29,30,10,5,4
62,NTAP,NetApp,$186.86,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.55,0.78,1.41,141.2%,92.2,73,28,30,10,5,3
63,ANET,Arista Networks,$188.15,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.34,0.74,0.65,120.7%,90.0,72,27,30,10,5,4
64,FCX,Freeport-McMoRan,$77.80,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.42,1.55,0.75,123.2%,93.4,63,28,10,10,15,4
65,TGT,Target Corporation,$169.89,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.96,1.44,1.03,135.4%,90.2,62,27,10,10,15,1
66,MRK,Merck & Co.,$150.66,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,2.71,1.59,0.94,125.8%,89.8,62,27,10,10,15,1
67,NTRS,Northern Trust,$186.66,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.76,1.12,0.85,115.2%,88.3,61,26,10,10,15,2
68,NDSN,Nordson Corporation,$333.93,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.76,2.06,0.63,116.9%,85.6,61,26,10,10,15,2
69,CF,CF Industries,$129.24,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.87,1.27,0.52,113.7%,83.0,60,25,10,10,15,1
70,DE,Deere & Company,$648.64,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,1.92,1.94,0.51,110.8%,75.2,58,23,10,10,15,1
71,FDX,FedEx,$334.05,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.76,1.0,0.84,109.6%,72.8,57,22,10,10,15,1
72,MRNA,[Trending] MRNA,$138.89,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,4.76,4.47,0.36,248.2%,99.1,55,30,10,10,5,4
