순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
1,DDOG,Datadog,$250.88,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.18,0.67,1.26,150.1%,97.5,99,29,30,25,15,2
2,NTAP,NetApp,$174.53,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.46,0.64,1.62,143.7%,95.6,99,29,30,25,15,2
3,STT,State Street Corporation,$182.57,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.16,0.69,1.02,126.3%,94.2,98,28,30,25,15,1
4,CASY,Casey's,$856.86,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.18,0.56,1.33,116.8%,92.5,98,28,30,25,15,2
5,SPG,Simon Property Group,$236.70,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.56,0.56,1.91,119.1%,80.7,94,24,30,25,15,1
6,LLY,Lilly (Eli),"$1,220.66",강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.43,0.68,1.49,117.3%,79.4,94,24,30,25,15,2
7,EXPD,Expeditors International,$171.42,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.59,0.66,1.03,110.4%,75.9,93,23,30,25,15,2
8,LYV,Live Nation Entertainment,$180.87,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.23,0.68,0.95,112.9%,73.0,92,22,30,25,15,3
9,CRWD,CrowdStrike,$181.80,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.24,0.59,1.29,137.0%,96.9,89,29,30,25,5,3
10,VLO,Valero Energy,$298.88,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.28,0.79,1.06,129.6%,97.7,84,29,30,10,15,3
11,MPC,Marathon Petroleum,$306.05,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.25,0.89,0.77,133.6%,97.3,84,29,30,10,15,3
12,HWM,Howmet Aerospace,$286.04,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.31,0.88,1.08,115.8%,96.5,84,29,30,10,15,2
13,HUM,Humana,$388.71,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.26,1.01,1.65,147.2%,96.1,84,29,30,10,15,2
14,CVS,CVS Health,$109.34,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.82,0.85,128.8%,96.0,84,29,30,10,15,2
15,DVA,DaVita,$239.46,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.17,0.78,1.04,144.2%,95.2,84,29,30,10,15,1
16,CBOE,Cboe Global Markets,$297.39,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.3,0.55,1.15,103.6%,80.9,84,24,30,25,5,1
17,BNY,BNY Mellon,$156.49,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.34,0.71,1.23,120.5%,93.8,83,28,30,10,15,1
18,STLD,Steel Dynamics,$259.74,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.41,0.98,1.06,124.2%,93.6,83,28,30,10,15,2
19,PSX,Phillips 66,$205.85,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.25,0.73,1.08,124.3%,93.4,83,28,30,10,15,2
20,TRV,Travelers Companies (The),$397.22,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.56,1.03,1.69,130.8%,93.3,83,28,30,10,15,1
21,WELL,Welltower,$243.57,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.24,1.04,1.78,117.4%,92.1,83,28,30,10,15,2
22,GE,GE Aerospace,$363.59,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.46,0.75,0.94,114.1%,91.7,83,28,30,10,15,2
23,IBKR,Interactive Brokers,$90.91,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.26,0.96,1.06,115.6%,90.9,82,27,30,10,15,3
24,MNST,Monster Beverage,$97.74,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.53,0.95,1.87,117.6%,90.8,82,27,30,10,15,2
25,JNJ,Johnson & Johnson,$266.73,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.35,1.03,1.09,114.2%,89.4,82,27,30,10,15,1
26,VTR,Ventas,$98.14,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.3,1.0,1.23,116.8%,89.2,82,27,30,10,15,2
27,ALL,Allstate,$272.42,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.52,0.87,2.23,126.6%,88.6,82,27,30,10,15,1
28,IVZ,Invesco,$29.43,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.4,1.18,1.16,111.0%,88.2,81,26,30,10,15,2
29,CAH,Cardinal Health,$232.51,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.31,0.74,2.4,109.1%,87.7,81,26,30,10,15,2
30,FFIV,"F5, Inc.",$403.46,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.54,2.0,1.0,123.8%,87.5,81,26,30,10,15,2
31,AAPL,Apple Inc.,$340.08,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.67,0.85,1.05,121.8%,87.1,81,26,30,10,15,3
32,GL,Globe Life,$179.17,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.52,1.04,1.08,117.9%,86.1,81,26,30,10,15,1
33,DOC,Healthpeak Properties,$22.82,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.3,1.02,1.3,126.8%,85.7,81,26,30,10,15,1
34,NTRS,Northern Trust,$180.86,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.35,1.01,0.96,115.7%,85.4,81,26,30,10,15,2
35,CCEP,Coca-Cola Europacific Partners,$111.45,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.62,0.95,1.52,116.0%,85.0,81,26,30,10,15,2
36,BEN,Franklin Resources,$33.33,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.41,0.9,0.76,119.3%,84.0,80,25,30,10,15,2
37,CRL,Charles River Laboratories,$240.43,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.37,0.97,1.75,127.5%,83.6,80,25,30,10,15,3
38,GD,General Dynamics,$393.19,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.55,1.14,1.43,112.6%,82.7,80,25,30,10,15,2
39,MET,MetLife,$97.49,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.6,1.29,0.94,122.9%,82.5,80,25,30,10,15,1
40,CFG,Citizens Financial Group,$72.94,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.79,1.41,114.8%,81.5,79,24,30,10,15,2
41,CTVA,Corteva,$88.95,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.15,0.99,1.55,113.8%,80.0,79,24,30,10,15,2
42,BAC,Bank of America,$62.62,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.2,0.87,0.78,117.5%,79.8,79,24,30,10,15,2
43,DAL,Delta Air Lines,$89.37,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.55,0.89,0.95,122.4%,79.2,79,24,30,10,15,2
44,CNC,Centene Corporation,$63.91,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,1.41,1.78,129.6%,78.2,78,23,30,10,15,1
45,PRU,Prudential Financial,$123.93,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.54,1.09,0.9,119.5%,78.0,78,23,30,10,15,2
46,AIZ,Assurant,$283.08,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.36,0.91,1.62,117.7%,76.9,78,23,30,10,15,2
47,ROK,Rockwell Automation,$471.17,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.43,0.84,1.24,112.4%,76.5,78,23,30,10,15,2
48,UNP,Union Pacific Corporation,$294.45,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.65,1.32,1.58,115.0%,75.7,78,23,30,10,15,2
49,MO,Altria,$74.82,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.68,0.92,1.56,113.3%,74.8,77,22,30,10,15,2
50,SJM,J.M. Smucker Company (The),$123.04,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.53,0.94,0.85,119.0%,74.6,77,22,30,10,15,2
51,WSM,"Williams-Sonoma, Inc.",$236.32,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.69,0.79,1.3,117.9%,74.4,77,22,30,10,15,2
52,DE,Deere & Company,$639.84,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.59,0.83,1.55,112.6%,74.2,77,22,30,10,15,1
53,MRK,Merck & Co.,$131.82,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.32,0.72,1.48,113.6%,74.0,77,22,30,10,15,1
54,PLD,Prologis,$147.12,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.44,1.27,1.38,107.5%,73.8,77,22,30,10,15,1
55,USB,U.S. Bancorp,$64.43,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.17,0.77,1.28,115.7%,73.6,77,22,30,10,15,2
56,TROW,T. Rowe Price,$121.68,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.48,0.87,2.36,120.9%,72.8,77,22,30,10,15,2
57,EG,Everest Group,$398.70,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.55,0.73,1.02,117.7%,72.1,77,22,30,10,15,1
58,CB,Chubb Limited,$363.50,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.52,1.06,1.22,111.7%,70.7,76,21,30,10,15,1
59,L,Loews Corporation,$119.40,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.48,0.86,1.18,109.9%,70.5,76,21,30,10,15,1
60,PANW,Palo Alto Networks,$319.00,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.23,0.71,1.25,147.8%,96.3,74,29,30,10,5,3
61,FTNT,Fortinet,$149.98,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.25,0.76,1.25,142.9%,95.8,74,29,30,10,5,1
62,F,Ford Motor Company,$14.96,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.39,1.28,1.29,112.6%,85.2,71,26,30,10,5,2
63,CF,CF Industries,$122.92,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.58,0.77,0.87,112.8%,83.8,70,25,30,10,5,2
64,ANET,Arista Networks,$169.71,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.3,0.81,1.42,114.4%,77.5,68,23,30,10,5,4
65,XOM,ExxonMobil,$153.04,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.29,0.86,1.17,105.4%,73.2,67,22,30,10,5,1
66,NUE,Nucor,$265.62,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,0.78,1.16,1.53,131.4%,95.0,63,28,10,10,15,2
67,TPR,"Tapestry, Inc.",$150.90,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.05,0.71,1.09,106.8%,94.6,63,28,10,10,15,2
68,INCY,Incyte,$129.93,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),3,0.75,1.6,2.17,127.7%,93.1,63,28,10,10,15,3
69,EBAY,eBay Inc.,$117.44,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.08,1.07,0.9,118.3%,92.3,63,28,10,10,15,2
70,ROST,Ross Stores,$251.03,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.74,0.84,1.15,118.4%,91.1,62,27,10,10,15,2
71,HST,Host Hotels & Resorts,$25.47,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.23,0.98,1.5,126.0%,90.0,62,27,10,10,15,1
72,GM,General Motors,$90.30,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,1.51,1.15,1.36,114.3%,89.6,62,27,10,10,15,2
