순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
1,CRWD,CrowdStrike,$214.42,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.34,0.69,0.85,156.5%,97.2,99,29,30,25,15,4
2,GE,GE Aerospace,$370.08,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.4,0.69,0.71,115.1%,91.1,97,27,30,25,15,2
3,STT,State Street Corporation,$184.68,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.17,0.64,0.61,125.2%,90.8,97,27,30,25,15,1
4,KEYS,Keysight Technologies,$340.97,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.44,0.64,0.92,113.4%,89.6,97,27,30,25,15,2
5,ROST,Ross Stores,$255.23,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.15,0.53,0.82,118.2%,88.9,97,27,30,25,15,2
6,TRV,Travelers Companies (The),$384.31,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.22,0.63,0.84,124.6%,88.1,96,26,30,25,15,1
7,DLTR,Dollar Tree,$130.90,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.16,0.47,1.28,113.6%,87.4,96,26,30,25,15,1
8,DGX,Quest Diagnostics,$238.35,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.36,0.62,0.89,120.0%,85.3,96,26,30,25,15,1
9,GM,General Motors,$87.58,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.36,0.7,0.74,110.4%,84.2,95,25,30,25,15,2
10,DAL,Delta Air Lines,$91.34,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.21,0.61,0.65,123.2%,83.8,95,25,30,25,15,2
11,CFG,Citizens Financial Group,$72.67,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.29,0.6,0.51,113.8%,83.0,95,25,30,25,15,2
12,LH,Labcorp,$319.17,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.42,0.63,0.98,117.8%,80.4,94,24,30,25,15,2
13,UAL,United Airlines Holdings,$129.56,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.27,0.55,0.94,120.2%,77.7,93,23,30,25,15,2
14,VTR,Ventas,$93.36,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.2,0.68,1.04,110.0%,70.4,91,21,30,25,15,2
15,PANW,Palo Alto Networks,$363.86,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.26,0.77,0.85,162.2%,96.6,84,29,30,10,15,4
16,NTAP,NetApp,$189.52,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.62,0.92,0.66,151.0%,95.1,84,29,30,10,15,3
17,CASY,Casey's,$833.95,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.34,0.64,0.83,111.4%,81.5,84,24,30,25,5,2
18,NUE,Nucor,$272.63,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.44,0.93,0.84,131.3%,94.7,83,28,30,10,15,3
19,VLO,Valero Energy,$298.31,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.17,1.02,1.36,125.7%,94.2,83,28,30,10,15,3
20,APH,Amphenol,$169.18,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.59,0.74,1.13,116.5%,93.2,83,28,30,10,15,2
21,STLD,Steel Dynamics,$262.45,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.18,0.77,1.1,122.8%,92.6,83,28,30,10,15,2
22,CSCO,Cisco,$121.43,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.68,0.71,1.14,127.3%,92.5,83,28,30,10,15,2
23,FTNT,Fortinet,$159.64,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.52,0.8,0.97,146.1%,92.3,83,28,30,10,15,1
24,MPC,Marathon Petroleum,$298.20,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.25,1.03,1.16,126.0%,92.1,83,28,30,10,15,3
25,SION,[Trending] SION,$51.04,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.36,1.37,0.96,126.6%,91.7,83,28,30,10,15,4
