순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
28,CF,CF Industries,$131.24,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.58,0.98,0.93,111.6%,85.5,81,26,30,10,15,2
29,TGT,Target Corporation,$158.70,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.29,0.76,1.24,121.4%,84.7,80,25,30,10,15,1
30,JBHT,J.B. Hunt,$274.99,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.37,0.92,1.06,108.7%,84.0,80,25,30,10,15,2
31,ZBRA,Zebra Technologies,$351.81,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.08,0.76,0.97,133.8%,83.8,80,25,30,10,15,1
32,MCK,McKesson Corporation,$910.95,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.49,0.83,0.7,107.6%,83.4,80,25,30,10,15,1
33,KO,Coca-Cola Company (The),$89.35,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.23,0.79,1.41,110.4%,82.8,80,25,30,10,15,1
34,ALL,Allstate,$258.48,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.41,1.2,1.15,113.7%,82.6,80,25,30,10,15,1
35,MO,Altria,$70.61,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.32,0.77,1.23,103.6%,82.5,80,25,30,10,15,1
36,COP,ConocoPhillips,$136.67,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.13,0.91,1.19,115.0%,82.1,80,25,30,10,15,2
37,BIIB,Biogen,$217.36,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.41,1.04,0.59,110.3%,81.9,80,25,30,10,15,3
38,C,Citigroup,$136.18,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.36,1.09,2.12,107.5%,81.3,79,24,30,10,15,2
39,CVX,Chevron Corporation,$212.17,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.26,1.08,1.43,112.7%,80.9,79,24,30,10,15,2
40,XOM,ExxonMobil,$165.08,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.44,1.0,1.23,109.0%,80.6,79,24,30,10,15,1
41,AIZ,Assurant,$283.27,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.19,0.91,1.65,113.2%,80.2,79,24,30,10,15,2
42,MET,MetLife,$97.75,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.54,0.76,1.15,117.6%,79.2,79,24,30,10,15,1
43,TRGP,Targa Resources,$287.25,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.19,0.74,1.04,111.3%,78.9,79,24,30,10,15,1
44,VZ,Verizon,$51.29,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.32,0.84,1.1,109.4%,78.5,79,24,30,10,15,2
45,NWSA,News Corp (Class A),$30.56,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,0.92,1.01,116.1%,77.7,78,23,30,10,15,1
46,CPAY,Corpay,$412.56,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.14,0.82,0.96,118.1%,77.2,78,23,30,10,15,1
47,LH,Labcorp,$315.31,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.42,1.27,0.87,112.3%,76.0,78,23,30,10,15,2
48,NDSN,Nordson Corporation,$308.31,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.26,0.78,1.07,106.7%,73.6,77,22,30,10,15,2
49,NWS,News Corp (Class B),$33.86,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.31,0.8,0.86,113.1%,72.6,77,22,30,10,15,1
50,OXY,Occidental Petroleum,$61.78,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.26,1.11,1.16,110.4%,72.3,77,22,30,10,15,1
51,LITE,Lumentum,$835.03,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),4,0.69,0.87,1.45,102.5%,99.4,75,30,30,10,5,4
52,HPE,Hewlett Packard Enterprise,$55.41,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.69,1.47,0.8,146.3%,97.4,74,29,30,10,5,4
53,FCX,Freeport-McMoRan,$69.34,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),4,0.56,1.04,1.03,107.6%,88.7,72,27,30,10,5,4
54,GOOGL,Alphabet Inc. (Class A),$349.39,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.56,1.02,1.45,102.3%,85.3,71,26,30,10,5,2
55,GOOG,Alphabet Inc. (Class C),$345.71,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.53,1.0,1.42,101.7%,83.2,70,25,30,10,5,2
56,SJM,J.M. Smucker Company (The),$121.30,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,0.94,1.33,112.5%,76.8,68,23,30,10,5,2
57,GRMN,Garmin,$280.38,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.21,0.73,1.03,111.8%,70.8,66,21,30,10,5,2
58,CRWD,CrowdStrike,$235.38,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),4,0.77,1.4,3.82,153.4%,98.1,64,29,10,10,15,4
59,PANW,Palo Alto Networks,$373.94,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.74,1.16,2.57,147.1%,97.2,64,29,10,10,15,4
60,FTNT,Fortinet,$170.18,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.0,0.81,2.29,138.8%,96.4,64,29,10,10,15,1
61,HPQ,HP Inc.,$34.02,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.9,1.3,0.74,147.9%,95.5,64,29,10,10,15,2
62,CNC,Centene Corporation,$69.41,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.34,0.91,1.13,128.2%,93.4,63,28,10,10,15,1
63,BBY,Best Buy,$94.83,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.2,0.96,1.63,132.4%,90.8,62,27,10,10,15,2
64,ABBV,AbbVie,$261.77,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.73,0.91,1.05,114.4%,90.2,62,27,10,10,15,2
65,AAPL,Apple Inc.,$333.08,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.76,1.11,0.77,114.7%,88.9,62,27,10,10,15,3
66,FFIV,"F5, Inc.",$411.49,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.76,0.83,1.24,116.0%,88.3,61,26,10,10,15,1
67,PM,Philip Morris International,$194.86,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.13,0.92,0.55,109.5%,87.4,61,26,10,10,15,2
68,ELV,Elevance Health,$424.24,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.39,1.39,0.82,117.0%,80.8,59,24,10,10,15,1
69,WST,West Pharmaceutical Services,$355.20,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.98,0.97,1.15,116.1%,73.0,57,22,10,10,15,2
70,SWKS,[Trending] SWKS,$79.26,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,1.7,1.81,1.0,122.8%,79.6,49,24,10,10,5,3
