순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
39,MTB,M&T Bank,$254.09,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.16,0.61,0.86,114.2%,70.6,91,21,30,25,15,2
40,TER,Teradyne,$418.79,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.45,0.5,0.98,123.2%,96.2,89,29,30,25,5,4
41,GEV,GE Vernova,"$1,063.25",강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.48,0.56,0.87,113.4%,92.8,88,28,30,25,5,3
42,STLD,Steel Dynamics,$255.77,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.44,0.58,1.47,118.0%,90.2,87,27,30,25,5,2
43,MPWR,Monolithic Power Systems,"$1,402.01",강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.33,0.51,0.87,106.4%,86.2,86,26,30,25,5,3
44,PWR,Quanta Services,$685.78,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.23,0.65,0.86,111.1%,85.7,86,26,30,25,5,1
45,PANW,Palo Alto Networks,$384.27,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.23,0.71,0.95,166.3%,97.4,84,29,30,10,15,4
46,VLO,Valero Energy,$341.67,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.48,0.75,0.88,140.9%,96.6,84,29,30,10,15,3
47,NTAP,NetApp,$207.08,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.52,0.86,0.68,160.9%,96.0,84,29,30,10,15,3
48,MPC,Marathon Petroleum,$355.42,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.57,1.05,0.98,146.6%,95.7,84,29,30,10,15,3
49,EME,Emcor,$836.29,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.27,0.63,1.03,105.8%,78.9,84,24,30,25,5,3
50,CRL,Charles River Laboratories,$280.05,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.18,1.05,0.71,144.9%,94.0,83,28,30,10,15,3
51,HWM,Howmet Aerospace,$289.18,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.53,0.73,0.78,114.2%,90.0,82,27,30,10,15,2
52,ABNB,Airbnb,$184.06,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.51,1.13,0.73,133.8%,88.9,82,27,30,10,15,2
53,IVZ,Invesco,$32.55,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.4,0.91,1.18,121.9%,88.3,81,26,30,10,15,2
54,NTRS,Northern Trust,$191.41,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.38,0.93,0.74,119.4%,87.0,81,26,30,10,15,2
55,URI,United Rentals,"$1,153.83",강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.35,0.88,1.12,123.2%,85.8,81,26,30,10,15,2
56,CAH,Cardinal Health,$235.17,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.62,0.93,0.59,109.0%,84.9,80,25,30,10,15,2
57,AMGN,Amgen,$415.21,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.11,0.87,0.73,116.9%,84.0,80,25,30,10,15,2
58,BAC,Bank of America,$64.49,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.78,0.8,119.5%,82.3,80,25,30,10,15,2
59,WAB,Wabtec,$299.02,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.13,0.9,1.05,115.0%,81.7,80,25,30,10,15,1
60,PH,Parker Hannifin,"$1,055.85",매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.37,0.78,0.54,112.0%,81.1,79,24,30,10,15,2
61,TGT,Target Corporation,$154.48,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.39,0.95,0.99,125.3%,79.8,79,24,30,10,15,1
62,GL,Globe Life,$181.00,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.48,0.71,0.51,116.3%,79.2,79,24,30,10,15,1
63,WELL,Welltower,$235.52,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.4,0.98,0.44,111.7%,79.1,79,24,30,10,15,2
64,ROST,Ross Stores,$245.36,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,0.78,1.08,112.6%,78.3,78,23,30,10,15,2
65,EMR,Emerson Electric,$163.17,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.48,0.82,0.8,114.5%,77.9,78,23,30,10,15,2
66,FAST,Fastenal,$51.02,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.57,0.76,0.66,112.1%,77.5,78,23,30,10,15,1
67,NVDA,Nvidia,$225.16,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.62,0.71,0.76,114.0%,76.6,78,23,30,10,15,2
68,TRV,Travelers Companies (The),$370.36,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.12,0.88,0.68,118.9%,76.2,78,23,30,10,15,1
69,DXCM,DexCom,$89.75,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.43,0.9,0.82,127.7%,75.1,78,23,30,10,15,1
70,MRK,Merck & Co.,$135.84,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.56,0.89,0.77,114.9%,74.7,77,22,30,10,15,1
71,ALL,Allstate,$261.41,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.39,0.98,1.09,118.7%,72.8,77,22,30,10,15,1
72,CSX,CSX Corporation,$50.16,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.05,0.71,0.52,114.0%,72.5,77,22,30,10,15,1
73,LLY,Lilly (Eli),"$1,180.16",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.48,0.71,1.18,112.5%,72.3,77,22,30,10,15,2
74,LYV,Live Nation Entertainment,$188.46,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.42,0.8,0.39,115.3%,70.9,76,21,30,10,15,3
75,NDSN,Nordson Corporation,$308.72,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.23,0.87,1.71,108.9%,70.4,76,21,30,10,15,2
76,FITB,Fifth Third Bancorp,$58.06,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.27,0.81,1.4,113.5%,70.2,76,21,30,10,15,2
77,MU,Micron Technology,$971.66,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.41,0.71,0.76,148.9%,99.4,75,30,30,10,5,4
78,AMD,Advanced Micro Devices,$514.39,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.55,0.73,1.36,143.9%,97.9,74,29,30,10,5,3
79,DDOG,Datadog,$255.46,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.49,0.96,1.22,143.8%,92.6,73,28,30,10,5,3
80,JBL,Jabil,$363.10,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.47,0.86,1.12,118.0%,92.3,73,28,30,10,5,4
81,APA,APA Corporation,$40.47,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.29,0.86,0.95,117.9%,89.2,72,27,30,10,5,2
82,BAX,Baxter International,$26.73,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.29,0.87,0.74,133.1%,79.4,69,24,30,10,5,1
83,NBIS,Nebius Group,$277.68,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.16,1.89,0.8,170.3%,99.6,65,30,10,10,15,4
84,DELL,Dell Technologies,$490.81,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,1.13,0.87,0.49,188.1%,98.7,65,30,10,10,15,3
85,HPE,Hewlett Packard Enterprise,$58.71,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,1.2,1.03,0.45,175.3%,98.1,64,29,10,10,15,4
86,OABI,[Trending] OABI,$3.38,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.8,1.2,0.6,170.3%,94.2,63,28,10,10,15,3
87,PSX,Phillips 66,$233.61,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.74,0.9,1.11,135.6%,92.1,63,28,10,10,15,2
88,ANET,Arista Networks,$198.82,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.92,0.9,0.59,129.6%,91.5,62,27,10,10,15,4
89,JBHT,J.B. Hunt,$279.71,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.95,0.97,0.63,114.2%,74.0,57,22,10,10,15,2
90,FDX,FedEx,$334.64,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,1.2,0.9,0.53,110.9%,73.0,57,22,10,10,15,1
91,STX,Seagate Technology,$973.44,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.79,0.9,1.14,151.8%,99.8,55,30,10,10,5,4
92,LITE,Lumentum,$926.14,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.8,1.37,0.91,124.1%,99.1,55,30,10,10,5,4
93,AVGO,Broadcom,$392.99,관망/유지,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.0,0.88,2.23,105.9%,71.9,47,22,10,10,5,2
