순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
20,GL,Globe Life,$182.98,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.44,1.14,0.83,120.0%,89.7,82,27,30,10,15,1
21,TRV,Travelers Companies (The),$375.99,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.44,1.31,0.69,123.3%,89.1,82,27,30,10,15,1
22,DGX,Quest Diagnostics,$234.30,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.5,1.15,0.98,119.4%,88.0,81,26,30,10,15,1
23,WELL,Welltower,$235.63,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.49,1.03,1.11,113.2%,87.8,81,26,30,10,15,2
24,NTRS,Northern Trust,$182.51,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,0.84,0.76,116.3%,87.0,81,26,30,10,15,2
25,IVZ,Invesco,$29.42,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.67,1.23,0.69,110.9%,86.1,81,26,30,10,15,2
26,ALL,Allstate,$265.38,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.46,1.07,1.12,122.9%,84.7,80,25,30,10,15,1
27,ANET,Arista Networks,$171.02,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.65,1.02,0.89,114.9%,84.5,80,25,30,10,15,4
28,VTRS,Viatris,$17.76,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.55,0.89,0.58,119.5%,84.4,80,25,30,10,15,2
29,CAH,Cardinal Health,$227.07,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.17,0.97,0.54,106.4%,83.8,80,25,30,10,15,2
30,ABBV,AbbVie,$257.41,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.85,1.15,116.3%,83.4,80,25,30,10,15,2
31,JNJ,Johnson & Johnson,$255.82,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.36,0.96,1.35,109.2%,83.2,80,25,30,10,15,1
32,BEN,Franklin Resources,$33.17,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.39,1.13,1.16,118.2%,82.6,80,25,30,10,15,2
33,CCEP,Coca-Cola Europacific Partners,$111.71,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.61,1.4,0.64,115.9%,82.3,80,25,30,10,15,2
34,CTVA,Corteva,$89.34,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.25,1.24,1.42,113.8%,81.3,79,24,30,10,15,2
35,AAPL,Apple Inc.,$333.43,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.23,1.02,1.31,119.1%,80.9,79,24,30,10,15,3
36,MET,MetLife,$97.07,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,1.33,1.22,122.1%,80.7,79,24,30,10,15,1
37,CFG,Citizens Financial Group,$71.73,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.25,1.0,1.31,113.4%,80.5,79,24,30,10,15,2
38,RL,Ralph Lauren Corporation,$385.91,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.29,0.78,0.74,105.7%,80.3,79,24,30,10,15,3
39,DOC,Healthpeak Properties,$22.06,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.3,0.93,0.99,122.0%,80.2,79,24,30,10,15,1
40,PFG,Principal Financial Group,$113.95,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.63,1.28,0.7,116.8%,79.4,79,24,30,10,15,1
41,ROK,Rockwell Automation,$471.01,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.45,0.94,0.84,112.1%,78.6,79,24,30,10,15,2
42,LYV,Live Nation Entertainment,$183.56,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.37,1.13,1.75,114.2%,77.9,78,23,30,10,15,3
43,DAL,Delta Air Lines,$88.59,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.35,0.81,1.05,120.9%,77.7,78,23,30,10,15,2
44,BAC,Bank of America,$61.73,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.24,0.84,0.66,115.6%,76.5,78,23,30,10,15,2
45,VTR,Ventas,$91.92,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.68,1.32,1.41,109.1%,76.1,78,23,30,10,15,2
46,FANG,Diamondback Energy,$199.77,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.61,0.82,0.79,110.4%,76.0,78,23,30,10,15,1
47,PRU,Prudential Financial,$122.77,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,1.14,0.99,118.3%,75.2,78,23,30,10,15,2
48,PCAR,Paccar,$133.76,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.7,1.37,0.92,111.6%,74.6,77,22,30,10,15,2
49,AIZ,Assurant,$282.46,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.29,1.17,1.11,117.2%,74.4,77,22,30,10,15,2
50,CRL,Charles River Laboratories,$234.62,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.31,1.27,0.89,124.1%,74.2,77,22,30,10,15,3
51,WSM,"Williams-Sonoma, Inc.",$233.32,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.36,0.72,1.06,116.1%,73.7,77,22,30,10,15,2
52,CVX,[Trending] CVX,$192.31,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.36,0.86,0.82,106.1%,72.7,77,22,30,10,15,1
53,BMY,Bristol Myers Squibb,$64.86,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.63,1.2,1.7,113.5%,71.2,76,21,30,10,15,2
54,SJM,J.M. Smucker Company (The),$122.21,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.64,0.91,0.67,117.7%,70.6,76,21,30,10,15,2
55,LLY,Lilly (Eli),"$1,154.97",매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.57,0.87,1.39,110.8%,70.4,76,21,30,10,15,2
56,SWK,Stanley Black & Decker,$95.55,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.31,2.15,0.81,119.9%,70.2,76,21,30,10,15,2
57,CRWD,CrowdStrike,$185.22,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.17,0.72,1.25,138.7%,96.6,74,29,30,10,5,3
58,PANW,Palo Alto Networks,$325.68,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.14,0.89,1.08,149.7%,96.2,74,29,30,10,5,3
59,HUM,Humana,$366.66,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.55,1.9,0.58,138.1%,92.7,73,28,30,10,5,2
60,EOG,EOG Resources,$145.51,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.9,0.7,0.64,113.9%,77.5,73,23,10,25,15,1
61,STLD,Steel Dynamics,$252.50,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.23,0.97,0.69,120.1%,91.4,72,27,30,10,5,2
62,APA,APA Corporation,$36.33,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.47,1.02,1.01,109.2%,89.3,72,27,30,10,5,3
63,F,Ford Motor Company,$14.86,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.59,1.43,0.61,111.7%,86.6,71,26,30,10,5,2
64,CF,CF Industries,$125.77,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.52,0.71,0.87,114.7%,86.3,71,26,30,10,5,2
65,XOM,[Trending] XOM,$156.97,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.32,0.87,0.83,107.7%,79.0,69,24,30,10,5,1
66,FCX,Freeport-McMoRan,$63.44,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.34,1.12,0.66,103.1%,75.0,67,22,30,10,5,3
67,BKR,Baker Hughes,$59.90,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.35,1.48,0.46,101.1%,71.9,67,22,30,10,5,3
68,OXY,Occidental Petroleum,$55.95,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.41,0.84,0.66,105.9%,71.0,66,21,30,10,5,1
69,TPR,"Tapestry, Inc.",$152.58,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.94,0.81,0.52,107.7%,94.1,63,28,10,10,15,2
70,GRMN,Garmin,$297.55,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,5.66,2.18,0.37,127.5%,93.5,63,28,10,10,15,3
71,GM,General Motors,$88.40,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.16,1.11,0.78,111.8%,89.5,62,27,10,10,15,2
72,HST,Host Hotels & Resorts,$25.09,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.1,1.04,0.89,123.4%,88.9,62,27,10,10,15,1
73,INCY,Incyte,$122.99,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.75,1.82,0.9,120.5%,88.5,62,27,10,10,15,3
74,EXPE,Expedia Group,$292.93,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.98,1.2,0.7,118.7%,87.4,61,26,10,10,15,3
75,EBAY,eBay Inc.,$113.52,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.94,0.92,0.87,113.9%,86.8,61,26,10,10,15,2
76,ADM,Archer Daniels Midland,$80.61,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.87,1.25,0.64,111.5%,84.2,60,25,10,10,15,1
77,WAB,Wabtec,$292.46,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.02,1.14,1.04,115.0%,84.0,60,25,10,10,15,1
78,LH,Labcorp,$315.53,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.86,1.74,1.17,117.6%,82.4,60,25,10,10,15,2
79,CSX,CSX Corporation,$50.19,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.86,1.11,0.91,116.9%,82.1,60,25,10,10,15,1
80,PM,Philip Morris International,$192.00,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.83,1.2,1.74,110.8%,81.5,59,24,10,10,15,2
81,KO,Coca-Cola Company (The),$88.49,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.51,1.28,0.81,114.4%,79.6,59,24,10,10,15,1
82,JCI,Johnson Controls,$143.88,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.81,1.28,0.65,106.4%,78.8,59,24,10,10,15,2
83,TGT,Target Corporation,$144.51,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.73,0.81,0.82,120.0%,76.3,58,23,10,10,15,1
84,AMGN,Amgen,$387.64,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.74,1.12,1.0,111.0%,75.8,58,23,10,10,15,2
85,CPAY,Corpay,$390.12,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.88,1.17,0.74,117.9%,73.5,57,22,10,10,15,1
86,DELL,Dell Technologies,$404.81,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.39,0.92,0.97,171.2%,98.7,55,30,10,10,5,2
87,APH,Amphenol,$159.82,관망/유지,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.71,1.33,0.88,111.0%,91.6,52,27,10,10,5,2
