순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
1,STT,State Street Corporation,$187.79,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.61,0.69,0.64,121.9%,93.7,98,28,30,25,15,1
2,CAH,[Trending] CAH,$239.35,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.42,0.66,0.8,110.0%,89.5,97,27,30,25,15,2
3,VRTX,Vertex Pharmaceuticals,$547.65,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.17,0.7,0.61,116.8%,81.5,94,24,30,25,15,2
4,AIZ,Assurant,$280.78,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.5,0.69,0.89,113.1%,76.8,93,23,30,25,15,2
5,DXCM,DexCom,$90.14,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.13,0.56,0.72,125.8%,76.6,93,23,30,25,15,1
6,BIIB,Biogen,$216.04,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.56,0.63,0.95,110.9%,75.0,92,22,30,25,15,3
7,ANET,Arista Networks,$189.26,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.45,0.63,0.87,119.8%,87.6,86,26,30,25,5,4
8,MPC,Marathon Petroleum,$383.00,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.5,1.29,0.66,149.8%,98.1,84,29,30,10,15,3
9,VLO,Valero Energy,$361.99,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.49,1.04,0.77,142.1%,97.9,84,29,30,10,15,3
10,PSX,Phillips 66,$252.02,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.44,1.21,0.7,140.3%,96.8,84,29,30,10,15,2
11,CRL,Charles River Laboratories,$282.34,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.28,0.98,0.65,142.3%,95.6,84,29,30,10,15,2
12,HUM,Humana,$394.88,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,0.76,1.04,139.9%,95.4,84,29,30,10,15,2
13,APA,APA Corporation,$44.30,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.53,0.81,1.13,124.4%,94.9,83,28,30,10,15,3
14,BNY,BNY Mellon,$160.51,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.33,1.2,0.52,117.5%,93.5,83,28,30,10,15,1
15,IVZ,Invesco,$31.99,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,0.84,1.1,118.4%,93.0,83,28,30,10,15,2
16,ABNB,Airbnb,$182.54,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,1.21,0.57,129.1%,92.8,83,28,30,10,15,2
17,AMGN,Amgen,$438.12,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.87,1.01,121.4%,91.4,82,27,30,10,15,2
18,JNJ,Johnson & Johnson,$271.19,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.62,0.97,0.76,112.5%,90.9,82,27,30,10,15,1
19,WELL,Welltower,$240.42,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.35,1.22,0.7,111.9%,90.7,82,27,30,10,15,2
