순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
1,TPR,"Tapestry, Inc.",$155.97,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.62,0.66,0.99,109.7%,92.9,98,28,30,25,15,2
2,STT,State Street Corporation,$185.23,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.48,0.66,1.62,126.5%,91.4,97,27,30,25,15,1
3,BNY,BNY Mellon,$156.82,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.29,0.68,1.11,119.5%,91.2,97,27,30,25,15,1
4,DLTR,Dollar Tree,$130.71,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.2,0.68,1.27,113.5%,89.3,97,27,30,25,15,1
5,CASY,Casey's,$850.66,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.19,0.54,1.39,114.5%,87.9,96,26,30,25,15,2
6,GM,General Motors,$88.31,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.26,0.69,1.11,111.5%,86.8,96,26,30,25,15,2
7,DAL,Delta Air Lines,$92.77,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.62,0.68,0.95,125.9%,86.6,96,26,30,25,15,2
8,CFG,Citizens Financial Group,$73.68,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.45,0.62,1.25,115.9%,83.5,95,25,30,25,15,2
9,UAL,United Airlines Holdings,$132.62,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.59,0.69,0.89,123.5%,79.1,94,24,30,25,15,2
10,PANW,Palo Alto Networks,$366.34,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.61,0.97,1.12,165.9%,97.1,84,29,30,10,15,4
11,DDOG,Datadog,$288.15,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.54,1.13,0.95,168.0%,96.4,84,29,30,10,15,3
12,VLO,Valero Energy,$308.73,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.21,1.02,1.1,131.6%,96.0,84,29,30,10,15,3
13,NUE,Nucor,$274.04,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.57,0.97,1.48,133.4%,95.2,84,29,30,10,15,3
14,MPC,Marathon Petroleum,$312.61,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.17,0.92,1.19,133.6%,94.6,83,28,30,10,15,3
15,STLD,Steel Dynamics,$265.10,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.31,0.92,1.6,125.1%,93.1,83,28,30,10,15,2
16,GE,GE Aerospace,$377.28,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.67,0.79,1.24,117.8%,92.7,83,28,30,10,15,2
17,ETSY,[Trending] ETSY,$86.43,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.39,0.88,1.3,137.2%,92.3,83,28,30,10,15,2
18,CVS,CVS Health,$104.42,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.2,0.83,1.34,121.6%,92.0,83,28,30,10,15,2
19,PSX,Phillips 66,$205.89,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.2,1.03,1.75,122.3%,89.7,82,27,30,10,15,2
20,ROST,Ross Stores,$251.06,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.09,0.74,0.92,117.1%,88.9,82,27,30,10,15,2
21,GL,Globe Life,$183.90,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.24,1.0,0.81,119.9%,88.3,81,26,30,10,15,1
22,TRV,Travelers Companies (The),$377.15,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.3,0.94,0.88,123.0%,88.1,81,26,30,10,15,1
23,CAH,Cardinal Health,$233.55,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.41,0.89,1.23,109.1%,87.5,81,26,30,10,15,2
24,INCY,Incyte,$120.60,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.52,0.86,1.46,117.7%,87.0,81,26,30,10,15,3
25,NTRS,Northern Trust,$182.41,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.34,0.98,1.06,115.6%,86.0,81,26,30,10,15,2
26,VRSN,Verisign,$299.20,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.49,1.07,0.95,115.2%,85.6,81,26,30,10,15,2
27,DVA,DaVita,$227.99,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.4,1.8,1.94,134.1%,85.1,81,26,30,10,15,1
28,HST,Host Hotels & Resorts,$24.98,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.53,0.99,0.98,121.9%,84.9,80,25,30,10,15,1
29,DGX,Quest Diagnostics,$233.72,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.21,0.85,1.08,118.4%,84.3,80,25,30,10,15,1
30,GS,Goldman Sachs,"$1,052.98",강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.7,0.9,1.55,111.0%,83.7,80,25,30,10,15,2
31,WAB,Wabtec,$299.07,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.56,0.89,1.33,116.9%,82.8,80,25,30,10,15,1
32,CSX,CSX Corporation,$51.03,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.31,1.12,1.13,118.0%,81.0,79,24,30,10,15,1
33,CRL,Charles River Laboratories,$234.12,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.08,0.87,1.89,123.4%,80.8,79,24,30,10,15,3
34,PFG,Principal Financial Group,$115.25,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,1.14,1.12,117.5%,80.7,79,24,30,10,15,1
35,WELL,Welltower,$231.57,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.28,1.28,1.38,110.8%,80.1,79,24,30,10,15,2
36,MNST,Monster Beverage,$94.18,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.66,1.0,0.96,112.4%,79.9,79,24,30,10,15,2
37,ALL,Allstate,$262.56,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,0.86,1.48,120.9%,79.5,79,24,30,10,15,1
38,BAC,Bank of America,$62.90,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,0.77,1.18,117.5%,79.3,79,24,30,10,15,2
39,JNJ,Johnson & Johnson,$254.93,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.42,0.86,0.9,108.4%,78.5,79,24,30,10,15,1
