순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
1,HUM,Humana,$396.62,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.5,0.64,1.2,133.9%,95.6,99,29,30,25,15,2
2,NUE,Nucor,$258.82,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.16,0.67,0.84,116.6%,94.9,98,28,30,25,15,3
3,MRNA,Moderna,$143.77,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.12,0.58,0.77,217.9%,99.4,90,30,30,25,5,4
4,FCX,Freeport-McMoRan,$69.38,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),4,0.49,0.7,0.68,107.6%,90.1,87,27,30,25,5,4
5,VLO,Valero Energy,$397.04,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.26,1.44,0.75,148.5%,97.7,84,29,30,10,15,3
6,MPC,Marathon Petroleum,$410.84,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.27,1.22,0.81,152.4%,97.5,84,29,30,10,15,3
7,NEM,Newmont,$124.19,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.14,0.79,0.85,112.5%,97.0,84,29,30,10,15,2
8,PSX,Phillips 66,$264.93,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.18,1.1,0.82,141.6%,96.8,84,29,30,10,15,2
9,APA,APA Corporation,$47.41,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.38,1.08,0.93,128.7%,96.0,84,29,30,10,15,3
10,HPQ,HP Inc.,$33.82,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.68,1.29,0.72,146.4%,94.1,83,28,30,10,15,2
11,NTAP,NetApp,$189.93,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.49,0.97,1.2,134.4%,92.6,83,28,30,10,15,3
12,EXPD,Expeditors International,$193.90,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.34,0.96,0.96,120.2%,91.8,83,28,30,10,15,2
13,ABNB,Airbnb,$168.32,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.07,0.57,0.85,116.4%,75.3,83,23,30,25,5,2
14,ADM,Archer Daniels Midland,$86.61,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.07,0.88,0.91,114.1%,91.4,82,27,30,10,15,2
15,DGX,Quest Diagnostics,$247.08,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.68,1.11,1.41,118.4%,91.3,82,27,30,10,15,1
16,CF,CF Industries,$135.54,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.56,1.02,1.47,115.0%,90.7,82,27,30,10,15,2
17,MRK,Merck & Co.,$143.79,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.14,0.84,1.12,117.0%,90.5,82,27,30,10,15,1
18,TRV,Travelers Companies (The),$377.97,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.68,0.79,0.81,117.1%,90.3,82,27,30,10,15,1
19,JNJ,Johnson & Johnson,$267.20,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.1,0.73,1.11,109.6%,89.5,82,27,30,10,15,1
20,DE,Deere & Company,$684.04,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.19,1.05,1.48,114.3%,88.4,82,27,30,10,15,2
21,AAPL,Apple Inc.,$331.34,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.67,0.86,0.81,113.9%,87.1,81,26,30,10,15,3
22,COP,ConocoPhillips,$141.22,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.28,0.96,1.0,118.6%,86.9,81,26,30,10,15,2
23,VRSN,Verisign,$297.26,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.49,0.71,0.71,111.0%,85.2,81,26,30,10,15,1
24,CVX,Chevron Corporation,$217.77,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.33,1.08,1.02,115.5%,85.0,81,26,30,10,15,2
25,XOM,ExxonMobil,$169.32,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.44,0.9,0.88,111.7%,84.8,80,25,30,10,15,2
26,GILD,Gilead Sciences,$146.30,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.19,0.75,0.92,107.7%,84.2,80,25,30,10,15,1
27,DVN,Devon Energy,$51.33,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.49,1.16,0.78,112.9%,82.5,80,25,30,10,15,1
