순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
1,DVA,DaVita,$237.28,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.17,0.67,1.0,146.4%,94.4,98,28,30,25,15,1
2,HWM,Howmet Aerospace,$279.00,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.37,0.56,0.89,114.3%,93.1,98,28,30,25,15,2
3,CASY,Casey's,$858.26,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.52,0.49,1.13,118.7%,91.7,98,28,30,25,15,2
4,JCI,Johnson Controls,$141.71,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.33,0.6,0.84,105.7%,82.0,95,25,30,25,15,2
5,ROST,Ross Stores,$235.81,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.43,0.64,1.13,112.3%,80.6,94,24,30,25,15,1
6,LYV,Live Nation Entertainment,$177.83,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.16,0.67,1.18,111.9%,76.8,93,23,30,25,15,3
7,AIZ,Assurant,$275.84,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.11,0.68,0.79,115.4%,76.0,93,23,30,25,15,2
8,RL,Ralph Lauren Corporation,$382.93,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.3,0.69,1.17,105.0%,75.8,93,23,30,25,15,3
9,BG,Bunge Global,$121.55,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.32,0.67,0.88,104.9%,73.7,92,22,30,25,15,1
10,DELL,Dell Technologies,$404.15,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.29,0.56,1.12,181.2%,98.8,90,30,30,25,5,2
11,NTAP,NetApp,$165.76,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.21,0.56,0.83,138.6%,92.5,88,28,30,25,5,2
12,APH,Amphenol,$157.81,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.31,0.65,1.36,110.4%,89.3,87,27,30,25,5,2
