순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
1,DVA,DaVita,$240.09,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.12,0.68,1.09,142.5%,93.0,98,28,30,25,15,1
2,CASY,Casey's,$871.00,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.17,0.5,0.93,117.8%,92.8,98,28,30,25,15,2
3,BNY,BNY Mellon,$156.33,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.35,0.64,0.93,119.6%,92.6,98,28,30,25,15,1
4,SPG,Simon Property Group,$229.37,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.46,0.63,1.11,114.8%,75.5,93,23,30,25,15,1
5,DLTR,Dollar Tree,$127.21,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.21,0.49,1.35,110.6%,89.0,87,27,30,25,5,1
6,DDOG,Datadog,$267.97,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.51,1.19,1.19,158.0%,97.9,84,29,30,10,15,2
7,VLO,Valero Energy,$312.90,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.33,0.77,1.08,134.5%,97.3,84,29,30,10,15,3
8,MPC,Marathon Petroleum,$316.47,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.21,0.77,0.86,136.4%,96.8,84,29,30,10,15,3
9,FTNT,Fortinet,$161.95,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.56,1.61,0.55,152.1%,96.6,84,29,30,10,15,1
10,NTAP,NetApp,$178.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.48,0.89,0.92,145.4%,95.6,84,29,30,10,15,2
11,HWM,Howmet Aerospace,$282.26,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.65,0.79,1.14,113.6%,95.2,84,29,30,10,15,2
12,CVS,CVS Health,$104.43,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.57,0.92,0.91,122.2%,95.1,84,29,30,10,15,2
13,PSX,Phillips 66,$211.68,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.9,1.47,126.6%,94.9,83,28,30,10,15,2
14,STT,State Street Corporation,$184.16,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.45,0.81,0.8,126.4%,93.9,83,28,30,10,15,1
15,NUE,Nucor,$257.29,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.46,0.97,1.24,126.1%,93.7,83,28,30,10,15,2
16,TPR,"Tapestry, Inc.",$152.37,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.51,0.76,1.21,107.4%,93.5,83,28,30,10,15,2
17,ROST,Ross Stores,$251.07,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.4,0.75,0.66,117.6%,92.0,83,28,30,10,15,2
18,GE,GE Aerospace,$360.07,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.31,0.74,0.99,112.7%,91.1,82,27,30,10,15,2
19,TRV,Travelers Companies (The),$374.36,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.53,1.21,0.76,122.6%,90.7,82,27,30,10,15,1
20,GL,Globe Life,$182.25,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.4,1.26,1.22,119.3%,90.3,82,27,30,10,15,1
21,MNST,Monster Beverage,$96.38,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,0.86,0.59,115.4%,89.9,82,27,30,10,15,2
22,GM,General Motors,$88.86,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.47,0.85,1.07,112.3%,89.4,82,27,30,10,15,2
23,EBAY,eBay Inc.,$114.01,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.55,0.91,1.36,114.1%,88.8,82,27,30,10,15,2
24,HST,Host Hotels & Resorts,$25.13,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.68,0.97,1.15,123.3%,88.6,82,27,30,10,15,1
25,DGX,Quest Diagnostics,$233.01,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.26,0.91,0.92,118.5%,88.2,81,26,30,10,15,1
26,WELL,Welltower,$234.44,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.45,0.97,1.33,112.5%,87.8,81,26,30,10,15,2
27,CAH,Cardinal Health,$230.03,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.18,0.84,1.17,107.7%,87.6,81,26,30,10,15,2
28,NTRS,Northern Trust,$182.19,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.34,0.9,1.62,115.9%,87.1,81,26,30,10,15,2
29,FFIV,"F5, Inc.",$402.57,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.62,1.22,1.05,122.5%,86.5,81,26,30,10,15,2
30,ALL,Allstate,$264.08,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.41,0.86,0.77,122.1%,85.9,81,26,30,10,15,1
31,IVZ,Invesco,$29.60,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.62,0.98,1.07,111.5%,85.7,81,26,30,10,15,2
32,JNJ,Johnson & Johnson,$256.35,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.47,0.82,0.82,109.3%,85.4,81,26,30,10,15,1
