순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
27,STLD,Steel Dynamics,$268.60,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.18,0.8,1.24,125.3%,94.1,83,28,30,10,15,2
28,FTNT,Fortinet,$164.21,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.54,0.87,1.19,149.5%,92.6,83,28,30,10,15,1
29,APH,Amphenol,$167.70,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.29,0.73,0.92,115.3%,92.2,83,28,30,10,15,2
30,CSCO,Cisco,$122.57,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.17,0.75,1.32,128.1%,91.8,83,28,30,10,15,2
31,GOOGL,Alphabet Inc. (Class A),$357.52,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.66,0.63,0.95,105.1%,76.1,83,23,30,25,5,2
32,GOOG,Alphabet Inc. (Class C),$355.84,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.65,0.66,0.88,105.1%,75.3,83,23,30,25,5,2
33,PSX,Phillips 66,$215.52,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,1.01,1.06,126.5%,91.5,82,27,30,10,15,2
34,HWM,Howmet Aerospace,$283.71,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.64,0.91,1.15,112.8%,91.1,82,27,30,10,15,2
35,RTX,RTX Corporation,$224.12,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.29,0.92,0.66,116.0%,89.4,82,27,30,10,15,2
36,IVZ,Invesco,$31.74,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.13,0.89,0.91,118.6%,88.6,82,27,30,10,15,2
37,CAH,Cardinal Health,$237.18,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.37,0.81,1.48,110.4%,87.3,81,26,30,10,15,2
38,CASY,Casey's,$854.46,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.33,0.72,1.42,113.8%,86.9,81,26,30,10,15,2
39,NTRS,Northern Trust,$187.86,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.4,1.08,2.08,118.1%,86.7,81,26,30,10,15,2
40,FCX,Freeport-McMoRan,$70.51,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.35,0.8,1.04,113.2%,85.6,81,26,30,10,15,3
41,BAX,Baxter International,$27.78,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.48,1.1,1.02,139.5%,84.8,80,25,30,10,15,1
42,INCY,Incyte,$121.55,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.18,0.89,0.88,118.0%,84.6,80,25,30,10,15,3
43,WSM,"Williams-Sonoma, Inc.",$250.82,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.31,0.87,0.95,123.1%,84.4,80,25,30,10,15,2
44,GL,Globe Life,$183.26,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.21,0.75,0.89,118.6%,83.7,80,25,30,10,15,1
45,SWK,Stanley Black & Decker,$102.64,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.33,1.2,0.55,126.7%,83.1,80,25,30,10,15,2
46,URI,United Rentals,"$1,137.52",강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.31,0.89,1.44,122.1%,82.5,80,25,30,10,15,2
47,JNJ,Johnson & Johnson,$261.81,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.24,0.87,1.38,110.6%,81.8,80,25,30,10,15,1
48,ALL,Allstate,$269.67,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.38,1.18,0.63,123.2%,81.2,79,24,30,10,15,1
49,JCI,Johnson Controls,$150.70,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.66,0.78,1.29,110.3%,80.8,79,24,30,10,15,2
50,WELL,Welltower,$235.04,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.18,0.86,0.61,111.7%,80.5,79,24,30,10,15,2
51,FFIV,"F5, Inc.",$409.99,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.35,0.89,1.17,122.6%,79.9,79,24,30,10,15,2
52,BAC,Bank of America,$63.86,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.19,0.71,1.12,118.8%,79.7,79,24,30,10,15,2
53,VRSN,Verisign,$293.34,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.27,0.94,2.3,112.3%,78.4,79,24,30,10,15,2
54,TGT,Target Corporation,$152.02,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.46,0.83,1.84,123.7%,78.2,78,23,30,10,15,1
55,WAB,Wabtec,$294.16,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.21,1.02,0.39,114.0%,77.6,78,23,30,10,15,1
56,PFG,Principal Financial Group,$113.81,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.4,0.79,0.9,115.2%,76.9,78,23,30,10,15,1
57,EXPD,Expeditors International,$179.00,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.2,0.74,1.27,114.3%,76.7,78,23,30,10,15,2
58,CSX,CSX Corporation,$50.12,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.22,0.71,1.27,114.9%,75.1,78,23,30,10,15,1
59,ADM,Archer Daniels Midland,$80.49,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.43,1.15,1.79,109.8%,72.9,77,22,30,10,15,1
60,MET,MetLife,$97.03,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.46,0.94,0.66,121.4%,71.9,77,22,30,10,15,1
61,TDY,Teledyne Technologies,$690.25,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.22,0.73,1.08,109.2%,70.4,76,21,30,10,15,3
62,HPE,Hewlett Packard Enterprise,$54.68,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.43,0.77,1.13,168.0%,98.5,75,30,30,10,5,4
63,ANET,Arista Networks,$191.52,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.44,0.82,0.75,126.4%,88.0,71,26,30,10,5,4
64,NTAP,NetApp,$198.72,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.77,1.0,2.34,157.6%,96.2,64,29,10,10,15,3
65,TPR,"Tapestry, Inc.",$164.78,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.84,0.9,1.12,115.2%,94.7,63,28,10,10,15,3
66,CRL,Charles River Laboratories,$277.00,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.88,1.08,1.67,144.7%,94.5,63,28,10,10,15,3
67,APA,APA Corporation,$41.02,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.84,1.2,1.27,121.0%,92.8,63,28,10,10,15,2
68,GRMN,Garmin,$313.16,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,1.0,0.76,0.8,131.5%,90.9,62,27,10,10,15,3
69,ABNB,Airbnb,$184.70,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,4.1,2.54,0.63,135.4%,90.7,62,27,10,10,15,2
70,AMGN,Amgen,$417.20,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.0,0.77,1.08,118.3%,86.1,61,26,10,10,15,2
71,RL,Ralph Lauren Corporation,$406.89,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.85,1.34,1.0,111.0%,86.0,61,26,10,10,15,3
72,DXCM,DexCom,$87.65,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.84,1.07,1.69,125.7%,83.3,60,25,10,10,15,1
73,LLY,Lilly (Eli),"$1,231.94",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.04,1.06,1.04,117.7%,82.4,60,25,10,10,15,2
74,BEN,Franklin Resources,$33.52,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.35,0.82,1.0,117.3%,80.6,59,24,10,10,15,2
75,PH,Parker Hannifin,"$1,060.50",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,2.15,1.43,0.64,113.0%,80.3,59,24,10,10,15,2
76,FAST,Fastenal,$52.15,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.09,1.06,0.64,115.3%,78.7,59,24,10,10,15,1
77,AIZ,Assurant,$287.22,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.07,1.14,0.75,118.0%,75.0,57,22,10,10,15,2
78,FSLY,[Trending] FSLY,$27.75,관망/유지,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),4,1.48,1.92,1.99,142.1%,97.9,54,29,10,10,5,4
79,DDOG,Datadog,$260.78,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,1.66,2.16,1.01,149.3%,93.2,53,28,10,10,5,3
80,HUM,Humana,$385.70,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.73,0.85,0.82,142.4%,91.7,53,28,10,10,5,2
