순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
12,DAL,Delta Air Lines,$90.41,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.42,0.46,0.77,121.5%,84.0,95,25,30,25,15,2
13,LH,Labcorp,$322.42,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.26,0.68,0.95,118.6%,83.6,95,25,30,25,15,2
14,CFG,Citizens Financial Group,$72.67,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.3,0.58,1.04,113.6%,82.3,95,25,30,25,15,2
15,BAC,[Trending] BAC,$64.00,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.22,0.68,0.82,119.0%,79.4,94,24,30,25,15,2
16,JPM,JPMorgan Chase,$362.04,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.23,0.52,0.86,115.8%,78.6,94,24,30,25,15,2
17,ETN,Eaton Corporation,$459.29,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.58,0.68,1.32,119.3%,77.9,93,23,30,25,15,4
18,EXPD,Expeditors International,$177.21,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.21,0.69,0.82,113.0%,76.1,93,23,30,25,15,2
19,CSX,CSX Corporation,$49.94,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.24,0.63,0.91,114.3%,75.8,93,23,30,25,15,1
20,UAL,United Airlines Holdings,$126.31,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.48,0.54,0.98,117.0%,74.6,92,22,30,25,15,2
21,NDSN,Nordson Corporation,$311.36,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.2,0.67,1.35,110.3%,74.2,92,22,30,25,15,2
22,USB,U.S. Bancorp,$64.29,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.09,0.5,0.57,114.0%,72.7,92,22,30,25,15,2
23,ABBV,AbbVie,$247.97,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.13,0.6,0.85,111.5%,72.3,92,22,30,25,15,2
24,HPE,Hewlett Packard Enterprise,$54.38,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.43,0.67,0.69,166.0%,98.3,89,29,30,25,5,4
25,KEYS,Keysight Technologies,$335.41,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.15,0.62,1.0,111.2%,88.5,87,27,30,25,5,2
26,CASY,Casey's,$829.91,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.39,0.67,0.64,110.3%,86.8,86,26,30,25,5,2
27,DELL,Dell Technologies,$440.97,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.58,0.71,0.96,174.0%,98.9,85,30,30,10,15,3
28,AVGO,Broadcom,$416.08,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.39,0.59,0.93,112.5%,83.8,85,25,30,25,5,2
29,PANW,Palo Alto Networks,$383.80,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.47,0.81,1.04,169.0%,97.9,84,29,30,10,15,4
30,CRWD,CrowdStrike,$221.90,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.61,0.71,0.78,160.3%,97.5,84,29,30,10,15,4
31,VLO,Valero Energy,$323.92,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.41,1.0,0.62,135.4%,97.3,84,29,30,10,15,3
32,MPC,Marathon Petroleum,$336.42,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.64,1.34,0.78,140.8%,97.1,84,29,30,10,15,3
33,CRL,Charles River Laboratories,$282.00,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.48,1.01,1.15,146.9%,95.4,84,29,30,10,15,3
34,DLTR,Dollar Tree,$128.06,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.19,0.61,0.76,111.1%,81.5,84,24,30,25,5,1
35,TPR,"Tapestry, Inc.",$160.54,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.51,1.14,1.58,112.0%,93.9,83,28,30,10,15,3
36,STLD,Steel Dynamics,$263.69,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.2,0.8,0.75,122.7%,93.7,83,28,30,10,15,2
37,FTNT,Fortinet,$161.89,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.34,0.83,0.73,146.7%,92.2,83,28,30,10,15,1
38,ANET,Arista Networks,$197.85,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.54,0.76,1.16,130.3%,91.8,83,28,30,10,15,4
39,CSCO,Cisco,$120.43,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.23,0.78,0.78,125.5%,91.6,82,27,30,10,15,2
40,PSX,Phillips 66,$215.52,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.32,1.01,1.06,126.5%,91.4,82,27,30,10,15,2
41,RTX,RTX Corporation,$223.86,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.08,0.73,0.89,115.7%,90.1,82,27,30,10,15,2
42,CAH,Cardinal Health,$240.26,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.28,0.98,1.31,111.7%,88.9,82,27,30,10,15,2
43,DGX,Quest Diagnostics,$237.50,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.1,0.75,0.99,119.0%,88.0,81,26,30,10,15,1
44,IVZ,Invesco,$31.36,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.16,0.77,0.83,117.0%,86.5,81,26,30,10,15,2
45,WSM,"Williams-Sonoma, Inc.",$250.59,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.3,0.82,0.78,122.7%,86.3,81,26,30,10,15,2
46,BAX,Baxter International,$27.61,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.26,1.13,0.91,138.3%,85.9,81,26,30,10,15,1
47,NTRS,Northern Trust,$187.78,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.36,1.14,0.83,117.8%,85.7,81,26,30,10,15,2
48,SWK,Stanley Black & Decker,$104.00,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.37,1.06,0.99,128.1%,85.3,81,26,30,10,15,2
49,EME,Emcor,$816.86,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.14,0.63,1.01,103.9%,70.8,81,21,30,25,5,3
50,FCX,Freeport-McMoRan,$68.87,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.25,0.78,1.01,110.4%,84.7,80,25,30,10,15,3
51,URI,United Rentals,"$1,143.59",강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.34,0.78,0.57,122.5%,84.4,80,25,30,10,15,2
52,FFIV,"F5, Inc.",$414.00,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.37,0.88,0.77,123.4%,83.2,80,25,30,10,15,2
53,JNJ,Johnson & Johnson,$259.80,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.17,0.84,0.66,109.6%,82.8,80,25,30,10,15,1
54,RL,Ralph Lauren Corporation,$397.72,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.66,1.0,0.82,108.4%,81.9,80,25,30,10,15,3
55,WAB,Wabtec,$298.04,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.17,1.25,2.12,115.3%,80.7,79,24,30,10,15,1
56,GL,Globe Life,$181.04,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,0.79,1.39,116.9%,80.2,79,24,30,10,15,1
57,ALL,Allstate,$262.23,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.38,1.32,1.66,119.6%,80.0,79,24,30,10,15,1
58,LLY,Lilly (Eli),"$1,215.02",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.6,0.91,0.7,115.9%,79.8,79,24,30,10,15,2
59,EMR,Emerson Electric,$164.38,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.63,0.99,0.71,115.3%,79.6,79,24,30,10,15,2
60,TGT,Target Corporation,$152.29,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.52,0.97,0.79,123.6%,78.2,78,23,30,10,15,1
61,PFG,Principal Financial Group,$113.03,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.43,0.73,0.9,114.2%,76.0,78,23,30,10,15,1
62,HWM,Howmet Aerospace,$281.34,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.75,0.67,0.6,111.7%,91.2,77,27,10,25,15,2
63,GRMN,Garmin,$309.65,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.93,0.67,0.59,129.6%,91.0,77,27,10,25,15,3
64,VRSN,Verisign,$287.63,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.27,0.98,0.59,110.0%,75.0,77,22,30,10,15,2
65,MET,MetLife,$96.80,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.4,0.8,0.84,121.0%,73.3,77,22,30,10,15,1
66,AME,Ametek,$256.30,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.5,0.8,0.83,112.0%,72.9,77,22,30,10,15,2
67,CPAY,Corpay,$406.16,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.37,0.84,1.05,121.0%,72.5,77,22,30,10,15,1
68,ADM,Archer Daniels Midland,$80.46,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.46,1.06,0.64,109.5%,72.1,77,22,30,10,15,1
69,NVDA,Nvidia,$217.50,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.42,0.79,0.87,110.5%,70.4,76,21,30,10,15,2
70,LITE,Lumentum,$820.59,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),4,0.44,1.22,0.97,111.6%,99.4,75,30,30,10,5,4
71,BEN,Franklin Resources,$33.36,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.94,0.7,0.83,116.5%,79.2,74,24,10,25,15,2
72,JBL,Jabil,$356.61,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.27,0.75,2.38,117.0%,93.5,73,28,30,10,5,4
73,NTAP,NetApp,$198.47,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.86,0.92,0.51,156.6%,96.0,64,29,10,10,15,3
74,APA,APA Corporation,$40.62,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,2.2,1.08,0.86,119.5%,92.0,63,28,10,10,15,2
75,ABNB,Airbnb,$184.98,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,4.48,2.61,0.8,135.3%,90.6,62,27,10,10,15,2
76,JCI,Johnson Controls,$154.76,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.74,0.75,0.95,113.1%,85.1,61,26,10,10,15,2
77,DXCM,DexCom,$89.53,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,1.12,1.2,0.76,128.2%,84.5,60,25,10,10,15,1
78,PH,Parker Hannifin,"$1,061.33",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.9,0.91,0.78,112.9%,81.7,60,25,10,10,15,2
79,FAST,Fastenal,$52.38,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.95,1.06,1.39,115.6%,81.1,59,24,10,10,15,1
80,VRTX,Vertex Pharmaceuticals,$529.65,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.1,0.91,0.4,114.7%,74.8,57,22,10,10,15,2
81,AIZ,Assurant,$281.41,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.06,1.05,1.06,115.5%,70.0,56,21,10,10,15,2
