순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
12,IBKR,Interactive Brokers,$94.33,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.57,0.68,2.11,116.9%,87.1,96,26,30,25,15,3
13,INCY,Incyte,$123.50,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.24,0.66,2.6,119.3%,85.4,96,26,30,25,15,3
14,EXPD,Expeditors International,$188.27,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.65,0.64,0.98,119.5%,84.9,95,25,30,25,15,2
15,JCI,Johnson Controls,$153.92,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.51,0.54,1.02,111.9%,84.7,95,25,30,25,15,2
16,BEN,Franklin Resources,$34.19,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.42,0.58,1.07,118.4%,83.9,95,25,30,25,15,2
17,MS,Morgan Stanley,$218.21,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.21,0.61,1.0,114.4%,83.7,95,25,30,25,15,2
18,CFG,Citizens Financial Group,$74.31,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.46,0.66,1.57,115.3%,83.6,95,25,30,25,15,2
19,DGX,Quest Diagnostics,$235.52,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.12,0.59,1.13,117.1%,83.4,95,25,30,25,15,1
20,EME,Emcor,$862.54,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.37,0.61,1.09,109.3%,83.0,95,25,30,25,15,3
21,JNJ,Johnson & Johnson,$262.37,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.13,0.64,1.1,110.0%,82.8,95,25,30,25,15,1
22,ETN,Eaton Corporation,$455.40,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.25,0.64,1.15,117.5%,82.2,95,25,30,25,15,4
23,DLTR,Dollar Tree,$129.54,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.16,0.57,1.13,112.5%,81.9,95,25,30,25,15,1
24,SCHW,Charles Schwab Corporation,$110.58,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.28,0.67,1.04,115.3%,81.7,95,25,30,25,15,2
25,SWK,Stanley Black & Decker,$99.59,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.48,0.6,1.13,121.8%,81.3,94,24,30,25,15,2
26,FCX,Freeport-McMoRan,$68.38,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.53,0.64,1.2,109.0%,80.9,94,24,30,25,15,3
27,JPM,JPMorgan Chase,$360.96,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.17,0.6,1.04,115.1%,79.8,94,24,30,25,15,2
28,NVDA,Nvidia,$225.01,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.53,0.69,1.24,113.8%,78.6,94,24,30,25,15,2
29,DAL,Delta Air Lines,$87.59,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.43,0.62,0.88,117.0%,77.9,93,23,30,25,15,2
30,CSX,CSX Corporation,$50.58,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.14,0.65,1.38,114.7%,77.7,93,23,30,25,15,1
31,TRV,Travelers Companies (The),$364.51,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.16,0.68,0.93,116.8%,76.6,93,23,30,25,15,1
32,USB,U.S. Bancorp,$64.87,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.22,0.57,1.19,114.7%,75.4,93,23,30,25,15,2
33,TRGP,Targa Resources,$277.94,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.68,0.67,1.57,114.3%,74.1,92,22,30,25,15,1
34,PFG,Principal Financial Group,$112.97,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.32,0.49,1.77,113.9%,73.7,92,22,30,25,15,1
35,DRI,Darden Restaurants,$225.50,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),1,0.56,0.69,1.83,111.7%,73.5,92,22,30,25,15,1
36,GM,General Motors,$84.37,강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),2,0.38,0.56,1.36,106.1%,73.3,92,22,30,25,15,2
37,CPAY,Corpay,$407.62,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),1,0.45,0.65,1.18,120.6%,72.4,92,22,30,25,15,1
38,PNC,PNC Financial Services,$254.55,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.18,0.45,1.37,112.9%,70.5,91,21,30,25,15,2
39,MU,Micron Technology,"$1,011.75",강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.47,0.7,1.2,154.0%,99.4,90,30,30,25,5,4
40,LRCX,Lam Research,$343.84,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),4,0.28,0.69,1.15,123.4%,97.5,89,29,30,25,5,4
41,STLD,Steel Dynamics,$258.16,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.3,0.65,0.86,118.8%,91.3,87,27,30,25,5,2
42,HUM,Humana,$384.31,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.43,0.53,0.99,140.0%,90.9,87,27,30,25,5,2
43,MPWR,Monolithic Power Systems,"$1,415.99",강력매수,Stage 2A (돌파 초입 우량),1차 타점 (VCP 수렴 완료),3,0.31,0.49,1.23,107.9%,88.5,87,27,30,25,5,3
44,FIX,Comfort Systems USA,"$1,881.18",강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.58,0.72,1.2,117.9%,97.2,84,29,30,10,15,4
45,VLO,Valero Energy,$347.19,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.41,0.71,1.13,142.6%,97.0,84,29,30,10,15,3
46,PANW,Palo Alto Networks,$375.76,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.34,0.71,1.17,161.8%,96.2,84,29,30,10,15,4
47,MPC,Marathon Petroleum,$358.18,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.35,1.09,1.39,147.0%,95.8,84,29,30,10,15,3
48,NTAP,NetApp,$204.20,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.39,0.92,0.9,158.8%,95.7,84,29,30,10,15,3
49,CRL,Charles River Laboratories,$286.64,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.2,0.95,1.14,148.0%,94.5,83,28,30,10,15,3
50,PSX,Phillips 66,$240.55,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.4,1.08,1.44,138.6%,94.0,83,28,30,10,15,2
51,APA,APA Corporation,$41.58,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.42,0.79,1.25,120.7%,91.9,83,28,30,10,15,2
52,ANET,Arista Networks,$201.80,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.62,0.74,1.21,131.1%,91.5,82,27,30,10,15,4
53,HWM,Howmet Aerospace,$289.12,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.63,0.77,0.97,113.9%,90.4,82,27,30,10,15,2
54,PWR,Quanta Services,$722.31,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.55,0.78,2.07,116.7%,89.6,82,27,30,10,15,1
55,KEYS,[Trending] KEYS,$361.15,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.39,0.88,1.96,117.9%,89.0,82,27,30,10,15,2
56,RTX,RTX Corporation,$221.64,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.12,0.78,1.81,114.4%,88.8,82,27,30,10,15,2
57,GE,GE Aerospace,$369.43,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.33,0.9,1.86,114.2%,88.7,82,27,30,10,15,2
58,IVZ,Invesco,$32.57,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.43,0.79,0.91,121.8%,87.9,81,26,30,10,15,2
59,ABNB,Airbnb,$179.29,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.68,0.99,1.05,130.0%,87.3,81,26,30,10,15,2
60,C,Citigroup,$138.51,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.26,0.71,1.31,111.6%,86.8,81,26,30,10,15,2
61,NTRS,Northern Trust,$191.47,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.35,0.75,1.63,119.2%,86.6,81,26,30,10,15,2
62,URI,United Rentals,"$1,164.82",강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.53,0.89,0.75,124.4%,86.4,81,26,30,10,15,2
63,AMGN,Amgen,$419.38,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.16,0.97,1.41,118.0%,84.5,80,25,30,10,15,2
64,CAH,Cardinal Health,$235.66,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.63,0.94,1.07,109.2%,84.1,80,25,30,10,15,2
65,LH,Labcorp,$323.34,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.14,0.74,1.8,118.2%,82.4,80,25,30,10,15,3
66,WAB,Wabtec,$300.65,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.12,1.2,1.11,115.9%,82.0,80,25,30,10,15,1
67,PH,Parker Hannifin,"$1,053.76",매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.38,0.81,1.86,111.8%,81.1,79,24,30,10,15,2
68,BAC,Bank of America,$63.89,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.8,1.25,118.3%,80.7,79,24,30,10,15,2
69,FAST,Fastenal,$51.23,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.57,0.78,1.41,112.4%,80.5,79,24,30,10,15,1
70,WELL,Welltower,$235.30,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.42,0.9,1.28,111.6%,80.3,79,24,30,10,15,2
71,EMR,Emerson Electric,$162.05,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.13,0.77,0.96,113.6%,79.4,79,24,30,10,15,2
72,GL,Globe Life,$179.41,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.35,0.72,1.16,115.1%,79.2,79,24,30,10,15,1
73,DXCM,DexCom,$88.76,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.25,0.83,1.05,126.1%,77.3,78,23,30,10,15,1
74,TGT,Target Corporation,$151.01,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.36,1.08,1.69,122.1%,76.9,78,23,30,10,15,1
75,WSM,"Williams-Sonoma, Inc.",$240.42,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.57,0.88,1.75,117.0%,76.7,78,23,30,10,15,2
76,MRK,Merck & Co.,$135.97,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.63,0.87,1.23,114.8%,76.2,78,23,30,10,15,1
77,ALL,Allstate,$258.10,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.22,0.8,0.86,117.0%,74.7,77,22,30,10,15,1
78,ADM,Archer Daniels Midland,$81.29,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.15,0.74,1.68,109.8%,74.3,77,22,30,10,15,1
79,LLY,Lilly (Eli),"$1,183.16",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.48,0.71,0.79,112.7%,72.6,77,22,30,10,15,2
80,ROST,Ross Stores,$235.28,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.44,0.83,1.52,107.8%,72.0,77,22,30,10,15,2
81,NDSN,Nordson Corporation,$309.83,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.18,0.93,1.06,109.5%,71.3,76,21,30,10,15,2
82,SNDK,Sandisk,"$1,786.85",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.6,1.33,0.86,157.4%,99.8,75,30,30,10,5,4
83,COHR,Coherent Corp.,$351.22,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.28,1.66,0.98,117.1%,95.5,74,29,30,10,5,4
84,MRCY,[Trending] MRCY,$113.36,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.18,0.97,3.71,119.6%,93.6,73,28,30,10,5,4
85,JBL,Jabil,$369.89,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.2,0.71,0.67,119.9%,92.8,73,28,30,10,5,4
86,MRNA,Moderna,$64.46,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.18,0.81,0.85,121.9%,85.3,71,26,30,10,5,3
87,AMLX,[Trending] AMLX,$21.43,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.75,0.68,0.8,135.3%,98.5,70,30,10,25,5,4
88,BAX,Baxter International,$25.91,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.34,0.84,1.18,128.8%,74.5,67,22,30,10,5,1
89,DELL,Dell Technologies,$479.81,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,1.04,0.86,1.32,182.2%,98.7,65,30,10,10,15,3
90,JBHT,J.B. Hunt,$283.37,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.89,0.95,1.54,116.2%,76.4,58,23,10,10,15,2
91,STX,Seagate Technology,$994.79,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.84,0.89,0.83,154.1%,99.6,55,30,10,10,5,4
92,LITE,Lumentum,$968.90,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.83,0.96,1.27,129.1%,99.1,55,30,10,10,5,4
93,NBIS,Nebius Group,$268.85,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.98,1.27,0.68,163.7%,98.9,55,30,10,10,5,4
94,HPE,Hewlett Packard Enterprise,$57.61,관망/유지,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.94,0.88,0.92,170.8%,97.9,54,29,10,10,5,4
95,AVGO,Broadcom,$392.43,관망/유지,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,1.26,0.97,0.68,105.6%,70.1,46,21,10,10,5,2
